pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
-50,x,99,3,24,v,0,1.0647674,None,,,,,24,3,99,0,1004.619568,,1004.60705,1004.619568,1005.61904,1005.61904,1005.61904,1005.61904,1005.61904,1006.618128,1006.618128,1007.690466,,,,,v,0,1.0647674,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,100,0,25,v,0,1.2796171,None,,,,,25,0,100,0,1007.702397,,1007.690837,1007.702397,1008.702812,1008.702812,1008.702812,1008.702812,1008.702812,1009.70309,1009.70309,1010.990672,,,,,v,0,1.2796171,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,101,1,25,x,0,0.727604,None,,,,,25,1,101,3,1011.002475,,1010.99114,1011.002475,1012.002675,1012.002675,1012.002675,1012.002675,1012.002675,1013.003051,1013.003051,1013.739269,,,,,x,0,0.727604,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,102,2,25,z,0,1.8025166,None,,,,,25,2,102,1,1013.753162,,1013.739631,1013.753162,1014.752377,1014.752377,1014.752377,1014.752377,1014.752377,1015.752671,1015.752671,1017.557735,,,,,z,0,1.8025166,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,103,3,25,c,1,2.3615838,None,,,,,25,3,103,2,1017.569228,,1017.558099,1017.569228,1018.569695,1018.569695,1018.569695,1018.569695,1018.569695,1019.569362,1019.569362,1021.939194,,,,,c,1,2.3615838,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,104,0,26,x,0,0.8325032,None,,,,,26,0,104,3,1021.952685,,1021.939588,1021.952685,1022.952388,1022.952388,1022.952388,1022.952388,1022.952388,1023.952889,1023.952889,1024.789765,,,,,x,0,0.8325032,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,105,1,26,z,0,1.5096901,None,,,,,26,1,105,1,1024.802563,,1024.790112,1024.802563,1025.802046,1025.802046,1025.802046,1025.802046,1025.802046,1026.802641,1026.802641,1028.322649,,,,,z,0,1.5096901,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,106,2,26,v,0,0.6179066,None,,,,,26,2,106,0,1028.336089,,1028.323008,1028.336089,1029.336345,1029.336345,1029.336345,1029.336345,1029.336345,1030.335411,1030.335411,1030.958972,,,,,v,0,0.6179066,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,107,3,26,c,1,2.2417578,None,,,,,26,3,107,2,1030.968747,,1030.959361,1030.968747,1031.968866,1031.968866,1031.968866,1031.968866,1031.968866,1032.967249,1032.967249,1035.22344,,,,,c,1,2.2417578,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,108,0,27,c,1,1.4371376,None,,,,,27,0,108,2,1035.23565,,1035.223821,1035.23565,1036.235345,1036.235345,1036.235345,1036.235345,1036.235345,1037.235117,1037.235117,1038.67357,,,,,c,1,1.4371376,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,109,1,27,x,0,1.1206896,None,,,,,27,1,109,3,1038.685872,,1038.673937,1038.685872,1039.685187,1039.685187,1039.685187,1039.685187,1039.685187,1040.684994,1040.684994,1041.823242,,,,,x,0,1.1206896,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,110,2,27,v,0,3.2138826,None,,,,,27,2,110,0,1041.836163,,1041.823605,1041.836163,1042.834544,1042.834544,1042.834544,1042.834544,1042.850493,1043.835271,1043.835271,1047.058912,,,,,v,0,3.2138826,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,111,3,27,c,0,6.6835186,None,,,,,27,3,111,1,1047.069431,,1047.059328,1047.069431,1048.069781,1048.069781,1048.069781,1048.069781,1048.069781,1049.069336,1049.069336,1055.756383,,,,,c,0,6.6835186,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,112,0,28,z,1,0.6248682,None,,,,,28,0,112,3,1055.768795,,1055.756922,1055.768795,1056.76931,1056.76931,1056.76931,1056.76931,1056.76931,1057.769302,1057.769302,1058.405672,,,,,z,1,0.6248682,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,113,1,28,x,0,0.4100592,None,,,,,28,1,113,2,1058.418758,,1058.405997,1058.418758,1059.418972,1059.418972,1059.418972,1059.418972,1059.418972,1060.41889,1060.41889,1060.837934,,,,,x,0,0.4100592,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,114,2,28,v,0,1.0665244,None,,,,,28,2,114,0,1060.852806,,1060.83832,1060.852806,1061.852361,1061.852361,1061.852361,1061.852361,1061.868382,1062.852294,1062.852294,1063.922459,,,,,v,0,1.0665244,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,115,3,28,z,0,2.7013993,None,,,,,28,3,115,1,1063.935674,,1063.922797,1063.935674,1064.93547,1064.93547,1064.93547,1064.93547,1064.93547,1065.93531,1065.93531,1068.640961,,,,,z,0,2.7013993,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,116,0,29,x,0,3.0553683,None,,,,,29,0,116,3,1068.652449,,1068.641365,1068.652449,1069.651993,1069.651993,1069.651993,1069.651993,1069.651993,1070.652339,1070.652339,1073.708875,,,,,x,0,3.0553683,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,117,1,29,z,0,1.4236096,None,,,,,29,1,117,1,1073.718615,,1073.709322,1073.718615,1074.718398,1074.718398,1074.718398,1074.718398,1074.718398,1075.718832,1075.718832,1077.1545,,,,,z,0,1.4236096,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,118,2,29,c,1,8.5845924,None,,,,,29,2,118,2,1077.169076,,1077.154847,1077.169076,1078.168361,1078.168361,1078.168361,1078.168361,1078.168361,1079.168129,1079.168129,1087.7694,,,,,c,1,8.5845924,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,119,3,29,v,0,2.7314701,None,,,,,29,3,119,0,1087.784587,,1087.769642,1087.784587,1088.769004,1088.769004,1088.769004,1088.769004,1088.784861,1089.785774,1089.785774,1092.523278,,,,,v,0,2.7314701,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,120,0,30,x,0,0.8069834,None,,,,,30,0,120,3,1092.53502,,1092.523607,1092.53502,1093.534443,1093.534443,1093.534443,1093.534443,1093.534443,1094.534917,1094.534917,1095.354668,,,,,x,0,0.8069834,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,121,1,30,c,1,3.7717311,None,,,,,30,1,121,2,1095.367232,,1095.354944,1095.367232,1096.367971,1096.367971,1096.367971,1096.367971,1096.367971,1097.36821,1097.36821,1101.154826,,,,,c,1,3.7717311,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,122,2,30,v,0,1.4536949,None,,,,,30,2,122,0,1101.168867,,1101.155107,1101.168867,1102.167922,1102.167922,1102.167922,1102.167922,1102.167922,1103.168022,1103.168022,1104.63878,,,,,v,0,1.4536949,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,123,3,30,z,0,2.4229158,None,,,,,30,3,123,1,1104.651674,,1104.639093,1104.651674,1105.65154,1105.65154,1105.65154,1105.65154,1105.65154,1106.651963,1106.651963,1109.088199,,,,,z,0,2.4229158,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,124,0,31,z,0,2.4440527,None,,,,,31,0,124,1,1109.101621,,1109.088525,1109.101621,1110.101959,1110.101959,1110.101959,1110.101959,1110.101959,1111.101999,1111.101999,1113.5538,,,,,z,0,2.4440527,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,125,1,31,x,0,1.2431509,None,,,,,31,1,125,3,1113.568336,,1113.554051,1113.568336,1114.567588,1114.567588,1114.567588,1114.567588,1114.567588,1115.567284,1115.567284,1116.821987,,,,,x,0,1.2431509,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,126,2,31,v,0,0.5415412,None,,,,,31,2,126,0,1116.834874,,1116.82242,1116.834874,1117.834645,1117.834645,1117.834645,1117.834645,1117.834645,1118.834712,1118.834712,1119.388273,,,,,v,0,0.5415412,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,127,3,31,c,1,6.2114548,None,,,,,31,3,127,2,1119.401977,,1119.388689,1119.401977,1120.401123,1120.401123,1120.401123,1120.401123,1120.401123,1121.402396,1121.402396,1127.622819,,,,,c,1,6.2114548,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,128,0,32,v,0,1.209661,None,,,,,32,0,128,0,1127.634628,,1127.623186,1127.634628,1128.634791,1128.634791,1128.634791,1128.634791,1128.634791,1129.633918,1129.633918,1130.85455,,,,,v,0,1.209661,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,129,1,32,c,1,1.3220141,None,,,,,32,1,129,2,1130.868305,,1130.854924,1130.868305,1131.870328,1131.870328,1131.870328,1131.870328,1131.870328,1132.868818,1132.868818,1134.20495,,,,,c,1,1.3220141,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,130,2,32,x,0,0.7109239,None,,,,,32,2,130,3,1134.218058,,1134.205296,1134.218058,1135.217148,1135.217148,1135.217148,1135.217148,1135.217148,1136.217222,1136.217222,1136.937733,,,,,x,0,0.7109239,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,131,3,32,z,0,5.2154588,None,,,,,32,3,131,1,1136.951454,,1136.938101,1136.951454,1137.950883,1137.950883,1137.950883,1137.950883,1137.950883,1138.950909,1138.950909,1144.172042,,,,,z,0,5.2154588,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,132,0,33,z,0,0.7400915,None,,,,,33,0,132,1,1144.184732,,1144.17237,1144.184732,1145.183726,1145.183726,1145.183726,1145.183726,1145.183726,1146.184093,1146.184093,1146.939782,,,,,z,0,0.7400915,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,133,1,33,x,0,0.6446663,None,,,,,33,1,133,3,1146.951179,,1146.940154,1146.951179,1147.951045,1147.951045,1147.951045,1147.951045,1147.951045,1148.950915,1148.950915,1149.604157,,,,,x,0,0.6446663,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,134,2,33,v,0,1.225608,None,,,,,33,2,134,0,1149.618186,,1149.604536,1149.618186,1150.617544,1150.617544,1150.617544,1150.617544,1150.617544,1151.617673,1151.617673,1152.854568,,,,,v,0,1.225608,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,135,3,33,c,1,2.0668222,None,,,,,33,3,135,2,1152.868166,,1152.854957,1152.868166,1153.867245,1153.867245,1153.867245,1153.867245,1153.867245,1154.867475,1154.867475,1156.938765,,,,,c,1,2.0668222,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,136,0,34,x,0,0.4837183,None,,,,,34,0,136,3,1156.951373,,1156.939128,1156.951373,1157.950576,1157.950576,1157.950576,1157.950576,1157.950576,1158.950739,1158.950739,1159.43829,,,,,x,0,0.4837183,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,137,1,34,v,0,0.4760964,None,,,,,34,1,137,0,1159.451649,,1159.438634,1159.451649,1160.450631,1160.450631,1160.450631,1160.450631,1160.450631,1161.449633,1161.449633,1161.937709,,,,,v,0,0.4760964,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,138,2,34,z,0,3.6507248,None,,,,,34,2,138,1,1161.951021,,1161.938092,1161.951021,1162.950519,1162.950519,1162.950519,1162.950519,1162.950519,1163.950698,1163.950698,1167.605802,,,,,z,0,3.6507248,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,139,3,34,c,1,0.7752945,None,,,,,34,3,139,2,1167.618295,,1167.606189,1167.618295,1168.617441,1168.617441,1168.617441,1168.617441,1168.617441,1169.61756,1169.61756,1170.407191,,,,,c,1,0.7752945,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,140,0,35,z,0,3.035721,None,,,,,35,0,140,1,1170.417677,,1170.407571,1170.417677,1171.416909,1171.416909,1171.416909,1171.416909,1171.433618,1172.417851,1172.417851,1175.45615,,,,,z,0,3.035721,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,141,1,35,v,0,0.9674815,None,,,,,35,1,141,3,1175.467751,,1175.456477,1175.467751,1176.467625,1176.467625,1176.467625,1176.467625,1176.467625,1177.467682,1177.467682,1178.43899,,,,,v,0,0.9674815,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,142,2,35,v,0,2.2986793,None,,,,,35,2,142,0,1178.451014,,1178.439337,1178.451014,1179.450875,1179.450875,1179.450875,1179.450875,1179.450875,1180.45102,1180.45102,1182.756832,,,,,v,0,2.2986793,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,143,3,35,c,1,8.2177496,None,,,,,35,3,143,2,1182.767003,,1182.757251,1182.767003,1183.767552,1183.767552,1183.767552,1183.767552,1183.767552,1184.767538,1184.767538,1192.989069,,,,,c,1,8.2177496,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,144,0,36,x,0,0.7686792,None,,,,,36,0,144,3,1193.00064,,1192.989478,1193.00064,1194.000782,1194.000782,1194.000782,1194.000782,1194.000782,1195.000411,1195.000411,1195.773444,,,,,x,0,0.7686792,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,145,1,36,c,0,0.0259545,None,,,,,36,1,145,0,1195.783841,,1195.773795,1195.783841,1196.78389,1196.78389,1196.78389,1196.78389,1196.78389,1197.783342,1197.783342,1197.820755,,,,,c,0,0.0259545,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,146,2,36,c,1,0.7581925,None,,,,,36,2,146,2,1197.835146,,1197.821101,1197.835146,1198.83345,1198.83345,1198.83345,1198.83345,1198.83345,1199.834399,1199.834399,1200.605327,,,,,c,1,0.7581925,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,147,3,36,x,0,1.2307029,None,,,,,36,3,147,1,1200.617563,,1200.605708,1200.617563,1201.61709,1201.61709,1201.61709,1201.61709,1201.61709,1202.617484,1202.617484,1203.854826,,,,,x,0,1.2307029,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,148,0,37,x,0,2.0428506,None,,,,,37,0,148,1,1203.867549,,1203.855202,1203.867549,1204.867377,1204.867377,1204.867377,1204.867377,1204.867377,1205.86778,1205.86778,1207.920882,,,,,x,0,2.0428506,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,149,1,37,x,1,0.5027359,None,,,,,37,1,149,0,1207.934865,,1207.921257,1207.934865,1208.934266,1208.934266,1208.934266,1208.934266,1208.934266,1209.933416,1209.933416,1210.439042,,,,,x,1,0.5027359,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,150,2,37,x,0,0.8947892,None,,,,,37,2,150,2,1210.451343,,1210.439424,1210.451343,1211.450385,1211.450385,1211.450385,1211.450385,1211.450385,1212.450208,1212.450208,1213.35336,,,,,x,0,0.8947892,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,151,3,37,x,0,1.0806579,None,,,,,37,3,151,3,1213.367696,,1213.353712,1213.367696,1214.366753,1214.366753,1214.366753,1214.366753,1214.366753,1215.367483,1215.367483,1216.454706,,,,,x,0,1.0806579,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,152,0,38,c,1,1.2544403,None,,,,,38,0,152,2,1216.46728,,1216.455074,1216.46728,1217.466908,1217.466908,1217.466908,1217.466908,1217.466908,1218.466835,1218.466835,1219.736873,,,,,c,1,1.2544403,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,153,1,38,x,0,0.5927851,None,,,,,38,1,153,3,1219.751406,,1219.737234,1219.751406,1220.75086,1220.75086,1220.75086,1220.75086,1220.75086,1221.750313,1221.750313,1222.354275,,,,,x,0,0.5927851,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,154,2,38,z,0,1.9023167,None,,,,,38,2,154,1,1222.367499,,1222.354622,1222.367499,1223.367216,1223.367216,1223.367216,1223.367216,1223.367216,1224.367343,1224.367343,1226.271797,,,,,z,0,1.9023167,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,155,3,38,v,0,1.0973334,None,,,,,38,3,155,0,1226.283783,,1226.272134,1226.283783,1227.283506,1227.283506,1227.283506,1227.283506,1227.283506,1228.283786,1228.283786,1229.388133,,,,,v,0,1.0973334,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,156,0,39,x,0,0.3848174,None,,,,,39,0,156,3,1229.40063,,1229.388493,1229.40063,1230.401233,1230.401233,1230.401233,1230.401233,1230.401233,1231.400019,1231.400019,1231.789023,,,,,x,0,0.3848174,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,157,1,39,v,0,0.8852988,None,,,,,39,1,157,0,1231.800215,,1231.789498,1231.800215,1232.800225,1232.800225,1232.800225,1232.800225,1232.800225,1233.799233,1233.799233,1234.688919,,,,,v,0,0.8852988,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,158,2,39,z,0,1.3351031,None,,,,,39,2,158,1,1234.700213,,1234.689428,1234.700213,1235.699962,1235.699962,1235.699962,1235.699962,1235.699962,1236.70001,1236.70001,1238.050967,,,,,z,0,1.3351031,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,159,3,39,c,1,3.7791268,None,,,,,39,3,159,2,1238.065851,,1238.051276,1238.065851,1239.051091,1239.051091,1239.051091,1239.051091,1239.066306,1240.049681,1240.049681,1243.837425,,,,,c,1,3.7791268,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,160,0,40,x,0,0.3920519,None,,,,,40,0,160,3,1243.850073,,1243.837798,1243.850073,1244.849552,1244.849552,1244.849552,1244.849552,1244.849552,1245.849956,1245.849956,1246.254414,,,,,x,0,0.3920519,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,161,1,40,c,1,3.7826622,None,,,,,40,1,161,2,1246.266946,,1246.254803,1246.266946,1247.26679,1247.26679,1247.26679,1247.26679,1247.26679,1248.266238,1248.266238,1252.054631,,,,,c,1,3.7826622,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,162,2,40,v,0,2.7262112,None,,,,,40,2,162,0,1252.066123,,1252.054988,1252.066123,1253.066665,1253.066665,1253.066665,1253.066665,1253.066665,1254.066182,1254.066182,1256.80292,,,,,v,0,2.7262112,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,163,3,40,z,0,4.443969,None,,,,,40,3,163,1,1256.816981,,1256.803297,1256.816981,1257.81608,1257.81608,1257.81608,1257.81608,1257.81608,1258.816209,1258.816209,1263.269894,,,,,z,0,4.443969,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,164,0,41,v,0,2.5070169,None,,,,,41,0,164,0,1263.283617,,1263.27027,1263.283617,1264.28326,1264.28326,1264.28326,1264.28326,1264.28326,1265.283341,1265.283341,1267.803337,,,,,v,0,2.5070169,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,165,1,41,x,0,1.0852553,None,,,,,41,1,165,3,1267.816773,,1267.803735,1267.816773,1268.817729,1268.817729,1268.817729,1268.817729,1268.817729,1269.816642,1269.816642,1270.904443,,,,,x,0,1.0852553,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,166,2,41,c,1,11.0914225,None,,,,,41,2,166,2,1270.916545,,1270.90478,1270.916545,1271.915458,1271.915458,1271.915458,1271.915458,1271.915458,1272.915896,1272.915896,1284.018049,,,,,c,1,11.0914225,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,167,3,41,x,0,0.3273983,None,,,,,41,3,167,1,1284.031939,,1284.018342,1284.031939,1285.031272,1285.031272,1285.031272,1285.031272,1285.031272,1286.031301,1286.031301,1286.36716,,,,,x,0,0.3273983,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,168,0,42,x,0,0.3244462,None,,,,,42,0,168,1,1286.382097,,1286.367361,1286.382097,1287.38158,1287.38158,1287.38158,1287.38158,1287.38158,1288.381341,1288.381341,1288.717383,,,,,x,0,0.3244462,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,169,1,42,c,1,0.8586759,None,,,,,42,1,169,2,1288.731927,,1288.717614,1288.731927,1289.731476,1289.731476,1289.731476,1289.731476,1289.731476,1290.731611,1290.731611,1291.600587,,,,,c,1,0.8586759,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,170,2,42,x,0,3.7739893,None,,,,,42,2,170,3,1291.61505,,1291.600795,1291.61505,1292.614749,1292.614749,1292.614749,1292.614749,1292.614749,1293.614629,1293.614629,1297.400808,,,,,x,0,3.7739893,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,171,3,42,v,0,2.4506469,None,,,,,42,3,171,0,1297.416054,,1297.401086,1297.416054,1298.414576,1298.414576,1298.414576,1298.414576,1298.414576,1299.416215,1299.416215,1301.87089,,,,,v,0,2.4506469,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,172,0,43,v,0,9.3944416,None,,,,,43,0,172,2,1301.883389,,1301.871247,1301.883389,1302.883271,1302.883271,1302.883271,1302.883271,1302.883271,1303.882117,1303.882117,1313.285176,,,,,v,0,9.3944416,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,173,1,43,x,0,6.972126,None,,,,,43,1,173,3,1313.30002,,1313.285511,1313.30002,1314.299245,1314.299245,1314.299245,1314.299245,1314.299245,1315.299637,1315.299637,1322.288839,,,,,x,0,6.972126,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,174,2,43,x,0,1.1920026,None,,,,,43,2,174,1,1322.300587,,1322.289217,1322.300587,1323.299445,1323.299445,1323.299445,1323.299445,1323.299445,1324.299278,1324.299278,1325.502838,,,,,x,0,1.1920026,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
