reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
72,99,119,75,75,0,t,1.2803488000063226,0.19626589998370036,0,75,75,61,225.9350301999948,,225.92404559999704,225.9350301999948,226.91889000002993,226.91889000002993,226.93530920002377,228.40225870005088,t,1.2803488000063226,0.19626589998370036,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
39,47,4,76,76,0,l,0.7671296000480652,0.12938969995593652,0,76,76,12,228.41811920003965,,228.4066060000332,228.41811920003965,229.41839599999366,229.41839599999366,229.41839599999366,230.31934040004853,l,0.7671296000480652,0.12938969995593652,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
9,39,173,77,77,0,t,1.6354571999982,0.1524780000327155,0,77,77,47,230.3348783000256,,230.32423020002898,230.3348783000256,231.31880450004246,231.31880450004246,231.33527770004002,233.11970500001917,t,1.6354571999982,0.1524780000327155,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
45,46,44,78,78,0,t,1.0727312000235543,0.15217080002184957,0,78,78,38,233.1352096000337,,233.12645630002953,233.1352096000337,234.13521460001357,234.13521460001357,234.13521460001357,235.36840720003238,t,1.0727312000235543,0.15217080002184957,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
74,88,82,79,79,0,l,2.43749049998587,0.08303189999423921,0,79,79,59,235.38446770003065,,235.37224680004874,235.38446770003065,236.36828640004387,236.36828640004387,236.38495560002048,238.90200420003384,l,2.43749049998587,0.08303189999423921,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
5,9,23,80,80,0,l,1.147358099988196,0.09122360002947971,0,80,80,11,238.9181263000355,,238.9052319000475,238.9181263000355,239.90126260003308,239.90126260003308,239.9179695000057,241.1515443000244,l,1.147358099988196,0.09122360002947971,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
1,53,75,81,81,0,t,1.2690441000158899,0.09256700001424178,0,81,81,80,241.16779600002337,,241.1554115000181,241.16779600002337,242.15178559999913,242.15178559999913,242.16875290003372,243.51915010000812,t,1.2690441000158899,0.09256700001424178,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
96,100,47,82,82,0,t,1.350375999987591,0.08210070000495762,0,82,82,90,243.53484030003892,,243.52338460000465,243.53484030003892,244.5347250000341,244.5347250000341,244.5347250000341,245.96833740000147,t,1.350375999987591,0.08210070000495762,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
1,72,95,83,83,0,l,0.7631377999787219,0.07326100004138425,0,83,83,71,245.9843662000494,,245.9720146000036,245.9843662000494,246.96845750004286,246.96845750004286,246.98515880003106,247.819192200026,l,0.7631377999787219,0.07326100004138425,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
95,97,89,84,84,0,t,1.2825615999754518,0.07157740002730861,0,84,84,76,247.83477180002956,,247.82554540003184,247.83477180002956,248.81857960001798,248.81857960001798,248.83519190002698,250.18505329999607,t,1.2825615999754518,0.07157740002730861,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
26,86,53,85,85,0,l,1.5285355999949388,0.15347949997521937,0,85,85,78,250.2013111000415,,250.18998470000224,250.2013111000415,251.1851171000162,251.1851171000162,251.201340300031,252.86871310003335,l,1.5285355999949388,0.15347949997521937,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
23,27,39,86,86,0,t,1.2831882999744266,0.06987230002414435,0,86,86,43,252.88440140004968,,252.8731413000496,252.88440140004968,253.86794620001456,253.86794620001456,253.88465960003668,255.23556140001165,t,1.2831882999744266,0.06987230002414435,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
31,63,92,87,87,0,l,0.9054232000489719,0.09083800000371411,0,87,87,45,255.25124529999448,,255.23888750001788,255.25124529999448,256.2341385000036,256.2341385000036,256.2509743000264,257.23585090000415,l,0.9054232000489719,0.09083800000371411,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
25,75,65,88,88,0,l,0.8225214999984019,0.08278559998143464,0,88,88,70,257.25073670002166,,257.24206680001225,257.25073670002166,258.25586780003505,258.25586780003505,258.25586780003505,259.1679639000213,l,0.8225214999984019,0.08278559998143464,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
39,84,104,89,89,0,l,0.8431837999960408,0.11686700000427663,0,89,89,57,259.1845449000248,,259.17180630000075,259.1845449000248,260.1682223000098,260.1682223000098,260.1845402000472,261.1351917000138,l,0.8431837999960408,0.11686700000427663,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
63,68,99,90,90,0,l,1.3526103000040166,0.09443959995405748,0,90,90,60,261.15142639999976,,261.14012310002,261.15142639999976,262.1345760000404,262.1345760000404,262.1507425000309,263.5851134000113,l,1.3526103000040166,0.09443959995405748,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
6,36,24,91,91,0,l,1.4582704000058584,0.1937550000147894,0,91,91,77,263.6014738000231,,263.59043610002846,263.6014738000231,264.6005744000431,264.6005744000431,264.6005744000431,266.2676822000067,l,1.4582704000058584,0.1937550000147894,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
21,44,87,92,92,0,l,1.040714000002481,0.08621189999394119,0,92,92,69,266.2839789999998,,266.2710438000504,266.2839789999998,267.2676685000188,267.2676685000188,267.284407500003,268.40114910004195,l,1.040714000002481,0.08621189999394119,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
24,73,77,93,93,0,l,1.707538700022269,0.136683999968227,0,93,93,81,268.41715930000646,,268.4056430000346,268.41715930000646,269.4009743000497,269.4009743000497,269.41778100002557,271.25150280003436,l,1.707538700022269,0.136683999968227,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
86,91,52,94,94,0,t,1.4641830999753438,0.06122470000991598,0,94,94,83,271.267709900043,,271.2573160000029,271.267709900043,272.26759900001343,272.26759900001343,272.26759900001343,273.8019583999994,t,1.4641830999753438,0.06122470000991598,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
20,47,17,95,95,0,l,1.9987991999951191,0.06170469999779016,0,95,95,0,273.8178966999985,,273.8064347000327,273.8178966999985,274.8178169000312,274.8178169000312,274.8178169000312,276.8855392000405,l,1.9987991999951191,0.06170469999779016,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
88,93,49,96,96,0,t,4.1930289000156336,0.07439710001926869,0,96,96,2,276.9007084000041,,276.8921859000111,276.9007084000041,277.9010806000442,277.9010806000442,277.9010806000442,282.18703160004225,t,4.1930289000156336,0.07439710001926869,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
82,95,10,97,97,0,l,1.128192600037437,0.11040820000926033,0,97,97,35,282.20024989999365,,282.1977922000224,282.20024989999365,283.20046720001847,283.20046720001847,283.20046720001847,284.45139990001917,l,1.128192600037437,0.11040820000926033,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
44,93,94,98,98,0,l,4.524863799975719,0.10479220002889633,0,98,98,73,284.46750379999867,,284.4559267000295,284.46750379999867,285.45074670005124,285.45074670005124,285.46748370002024,290.0846534000011,l,4.524863799975719,0.10479220002889633,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
48,99,178,99,99,0,l,1.298000700015109,0.11759539996273816,0,99,99,64,290.10042350000003,,290.08983250003075,290.10042350000003,291.0840031999978,291.0840031999978,291.10057350003626,292.5009188000113,l,1.298000700015109,0.11759539996273816,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
