pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
-50,x,152,0,38,v,0,0.1658873,None,38,0,152,0,,,,,359.3028714,,359.2896483,359.3028714,360.3024044,360.3024044,360.3024044,360.3024044,360.3024044,361.3023422,361.3023422,361.474216,v,0,0.1658873,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,153,1,38,z,0,0.3524956,None,38,1,153,1,,,,,361.4858255,,361.4745717,361.4858255,362.4862585,362.4862585,362.4862585,362.4862585,362.4862585,363.4868377,363.4868377,363.8400124,z,0,0.3524956,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,154,2,38,c,1,0.2813052,None,38,2,154,2,,,,,363.8526556,,363.8403092,363.8526556,364.853168,364.853168,364.853168,364.853168,364.853168,365.8520342,365.8520342,366.1404948,c,1,0.2813052,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,155,3,38,x,0,0.3587747,None,38,3,155,3,,,,,366.1528303,,366.1408039,366.1528303,367.1525285,367.1525285,367.1525285,367.1525285,367.1525285,368.1533674,368.1533674,368.5221105,x,0,0.3587747,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,156,0,39,v,0,0.2654337,None,39,0,156,0,,,,,368.5357818,,368.5224012,368.5357818,369.535463,369.535463,369.535463,369.535463,369.535463,370.5353281,370.5353281,370.8069747,v,0,0.2654337,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,157,1,39,z,0,0.4824562,None,39,1,157,1,,,,,370.8198944,,370.8072885,370.8198944,371.81901,371.81901,371.81901,371.81901,371.81901,372.8185077,372.8185077,373.3068048,z,0,0.4824562,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,158,2,39,c,1,0.2600906,None,39,2,158,2,,,,,373.3192108,,373.3072194,373.3192108,374.3186244,374.3186244,374.3186244,374.3186244,374.3186244,375.3195418,375.3195418,375.589981,c,1,0.2600906,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,159,3,39,x,0,0.2210848,None,39,3,159,3,,,,,375.6023984,,375.5903204,375.6023984,376.6023437,376.6023437,376.6023437,376.6023437,376.6023437,377.602325,377.602325,377.8412382,x,0,0.2210848,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,160,0,40,v,0,0.1671108,None,40,0,160,0,,,,,377.85236,,377.8415325,377.85236,378.8520988,378.8520988,378.8520988,378.8520988,378.8520988,379.8523853,379.8523853,380.0226509,v,0,0.1671108,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,161,1,40,z,0,0.333386,None,40,1,161,1,,,,,380.0365833,,380.023059,380.0365833,381.036003,381.036003,381.036003,381.036003,381.036003,382.0350114,382.0350114,382.3736419,z,0,0.333386,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,162,2,40,c,1,0.2321629,None,40,2,162,2,,,,,382.3857177,,382.373959,382.3857177,383.3856194,383.3856194,383.3856194,383.3856194,383.3856194,384.3856797,384.3856797,384.6245337,c,1,0.2321629,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,163,3,40,x,0,0.3053471,None,40,3,163,3,,,,,384.6357393,,384.6248841,384.6357393,385.635362,385.635362,385.635362,385.635362,385.635362,386.6363769,386.6363769,386.955006,x,0,0.3053471,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,164,0,41,v,0,0.2450694,None,41,0,164,0,,,,,386.9688958,,386.9552903,386.9688958,387.9688217,387.9688217,387.9688217,387.9688217,387.9688217,388.9681889,388.9681889,389.2215655,v,0,0.2450694,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,165,1,41,z,0,0.5792868,None,41,1,165,1,,,,,389.2353394,,389.2218522,389.2353394,390.2352439,390.2352439,390.2352439,390.2352439,390.2352439,391.2351196,391.2351196,391.8225111,z,0,0.5792868,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,166,2,41,c,1,0.3017948,None,41,2,166,2,,,,,391.8356037,,391.8228405,391.8356037,392.8354056,392.8354056,392.8354056,392.8354056,392.8354056,393.8354207,393.8354207,394.1398349,c,1,0.3017948,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,167,3,41,x,0,0.121582,None,41,3,167,3,,,,,394.1530992,,394.1401362,394.1530992,395.1519413,395.1519413,395.1519413,395.1519413,395.1519413,396.1527132,396.1527132,396.2885153,x,0,0.121582,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,168,0,42,v,0,0.0447737,None,42,0,168,0,,,,,396.3022248,,396.2888225,396.3022248,397.3017098,397.3017098,397.3017098,397.3017098,397.3017098,398.3013913,398.3013913,398.3552219,v,0,0.0447737,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,169,1,42,z,0,0.2716753,None,42,1,169,1,,,,,398.3688666,,398.3555373,398.3688666,399.3683847,399.3683847,399.3683847,399.3683847,399.3683847,400.3685812,400.3685812,400.6559973,z,0,0.2716753,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,170,2,42,c,1,0.0322903,None,42,2,170,2,,,,,400.6693555,,400.656323,400.6693555,401.6697029,401.6697029,401.6697029,401.6697029,401.6697029,402.6685337,402.6685337,402.7063399,c,1,0.0322903,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,171,3,42,x,0,0.1898249,None,42,3,171,3,,,,,402.7187467,,402.7067939,402.7187467,403.7333051,403.7333051,403.7333051,403.7333051,403.7333051,404.7185283,404.7185283,404.9236088,x,0,0.1898249,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,172,0,43,v,0,0.1354432,None,43,0,172,0,,,,,404.9358259,,404.9239013,404.9358259,405.9352651,405.9352651,405.9352651,405.9352651,405.9352651,406.9352493,406.9352493,407.0736563,v,0,0.1354432,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,173,1,43,z,0,0.093257,None,43,1,173,1,,,,,407.0854159,,407.0739797,407.0854159,408.0850217,408.0850217,408.0850217,408.0850217,408.0850217,409.0852967,409.0852967,409.1882222,z,0,0.093257,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,174,2,43,c,1,0.3317694,None,43,2,174,2,,,,,409.2023097,,409.1886176,409.2023097,410.2019871,410.2019871,410.2019871,410.2019871,410.2019871,411.2019156,411.2019156,411.5392815,c,1,0.3317694,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,175,3,43,x,0,0.1014476,None,43,3,175,3,,,,,411.5513893,,411.539726,411.5513893,412.5520839,412.5520839,412.5520839,412.5520839,412.5520839,413.5518505,413.5518505,413.6559068,x,0,0.1014476,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,176,0,44,v,0,0.2495906,None,44,0,176,0,,,,,413.6687701,,413.6562624,413.6687701,414.6684787,414.6684787,414.6684787,414.6684787,414.6684787,415.6679129,415.6679129,415.9218955,v,0,0.2495906,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,177,1,44,z,0,0.3766008,None,44,1,177,1,,,,,415.9352927,,415.922154,415.9352927,416.934893,416.934893,416.934893,416.934893,416.934893,417.9340095,417.9340095,418.3219088,z,0,0.3766008,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,178,2,44,c,1,0.1850962,None,44,2,178,2,,,,,418.3351133,,418.3222183,418.3351133,419.3348345,419.3348345,419.3348345,419.3348345,419.3348345,420.3354201,420.3354201,420.5246253,c,1,0.1850962,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,179,3,44,x,0,0.2323788,None,44,3,179,3,,,,,420.5351092,,420.5249651,420.5351092,421.5357116,421.5357116,421.5357116,421.5357116,421.5357116,422.5344368,422.5344368,422.7726165,x,0,0.2323788,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,180,0,45,v,0,0.0887885,None,45,0,180,0,,,,,422.7846012,,422.7729462,422.7846012,423.7854381,423.7854381,423.7854381,423.7854381,423.7854381,424.7852881,424.7852881,424.8886526,v,0,0.0887885,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,181,1,45,z,0,0.2348345,None,45,1,181,1,,,,,424.901976,,424.8889857,424.901976,425.9013629,425.9013629,425.9013629,425.9013629,425.9013629,426.9013894,426.9013894,427.1395737,z,0,0.2348345,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,182,2,45,c,1,0.3444084,None,45,2,182,2,,,,,427.153178,,427.1398787,427.153178,428.1528541,428.1528541,428.1528541,428.1528541,428.1678826,429.1519962,429.1519962,429.5049518,c,1,0.3444084,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,183,3,45,x,0,0.2750962,None,45,3,183,3,,,,,429.5185949,,429.5052596,429.5185949,430.5179583,430.5179583,430.5179583,430.5179583,430.5179583,431.5187059,431.5187059,431.8053547,x,0,0.2750962,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,184,0,46,v,0,0.2801006,None,46,0,184,0,,,,,431.8197228,,431.8056463,431.8197228,432.8183944,432.8183944,432.8183944,432.8183944,432.8351292,433.8184598,433.8184598,434.1047244,v,0,0.2801006,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,185,1,46,z,0,0.2822052,None,46,1,185,1,,,,,434.1185181,,434.1050723,434.1185181,435.117397,435.117397,435.117397,435.117397,435.117397,436.118366,436.118366,436.4059072,z,0,0.2822052,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,186,2,46,c,1,0.305718,None,46,2,186,2,,,,,436.4185155,,436.4062337,436.4185155,437.4175191,437.4175191,437.4175191,437.4175191,437.4175191,438.4192768,438.4192768,438.7369208,c,1,0.305718,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,187,3,46,x,0,0.0493374,None,46,3,187,3,,,,,438.7514669,,438.7371694,438.7514669,439.7509962,439.7509962,439.7509962,439.7509962,439.7509962,440.7513975,440.7513975,440.8059801,x,0,0.0493374,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,188,0,47,v,0,0.0849311,None,47,0,188,0,,,,,440.8187603,,440.8062721,440.8187603,441.8181928,441.8181928,441.8181928,441.8181928,441.8181928,442.8172928,442.8172928,442.905797,v,0,0.0849311,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,189,1,47,z,0,0.4074173,None,47,1,189,1,,,,,442.9186378,,442.9061066,442.9186378,443.9192628,443.9192628,443.9192628,443.9192628,443.9192628,444.9190176,444.9190176,445.3380271,z,0,0.4074173,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,190,2,47,c,1,0.288315,None,47,2,190,2,,,,,445.3520977,,445.3383292,445.3520977,446.3515188,446.3515188,446.3515188,446.3515188,446.3515188,447.3515943,447.3515943,447.6549738,c,1,0.288315,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,191,3,47,x,0,0.3141928,None,47,3,191,3,,,,,447.6684919,,447.6553032,447.6684919,448.6676529,448.6676529,448.6676529,448.6676529,448.6676529,449.6680536,449.6680536,449.9898427,x,0,0.3141928,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,192,0,48,v,0,0.4990431,None,48,0,192,0,,,,,450.0020785,,449.9901699,450.0020785,451.0011563,451.0011563,451.0011563,451.0011563,451.0011563,452.0013278,452.0013278,452.5059498,v,0,0.4990431,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,193,1,48,z,0,0.4206369,None,48,1,193,1,,,,,452.5174363,,452.5062765,452.5174363,453.5181524,453.5181524,453.5181524,453.5181524,453.5181524,454.5181044,454.5181044,454.9412324,z,0,0.4206369,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,194,2,48,c,1,0.2560081,None,48,2,194,2,,,,,454.9511954,,454.9415396,454.9511954,455.9512934,455.9512934,455.9512934,455.9512934,455.9512934,456.9514151,456.9514151,457.2196068,c,1,0.2560081,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,195,3,48,x,0,0.1751842,None,48,3,195,3,,,,,457.2341162,,457.2198713,457.2341162,458.2191737,458.2191737,458.2191737,458.2191737,458.2343716,459.2341656,459.2341656,459.4211112,x,0,0.1751842,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,196,0,49,v,0,0.1221719,None,49,0,196,0,,,,,459.4349317,,459.4214,459.4349317,460.4347581,460.4347581,460.4347581,460.4347581,460.4347581,461.4345364,461.4345364,461.5725009,v,0,0.1221719,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,197,1,49,z,0,0.3530187,None,49,1,197,1,,,,,461.5847527,,461.5728083,461.5847527,462.585028,462.585028,462.585028,462.585028,462.585028,463.5843567,463.5843567,463.9378713,z,0,0.3530187,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,198,2,49,c,1,0.2927596,None,49,2,198,2,,,,,463.9513558,,463.9381266,463.9513558,464.9508782,464.9508782,464.9508782,464.9508782,464.9508782,465.9510982,465.9510982,466.2544459,c,1,0.2927596,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,199,3,49,x,0,0.1936542,None,49,3,199,3,,,,,466.2686974,,466.2547354,466.2686974,467.2684562,467.2684562,467.2684562,467.2684562,467.2684562,468.2681969,468.2681969,468.470786,x,0,0.1936542,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,0,0,0,v,0,0.3066891,None,,,,,0,0,0,2,468.5000533,,468.4858493,468.5000533,469.4851623,469.4851623,469.4851623,469.4851623,469.5019914,470.4847109,470.4847109,470.8058701,,,,,v,0,0.3066891,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,1,1,0,z,0,0.9624664,None,,,,,0,1,1,1,470.8174486,,470.8063262,470.8174486,471.8166201,471.8166201,471.8166201,471.8166201,471.8166201,472.8182246,472.8182246,473.7863269,,,,,z,0,0.9624664,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,2,2,0,z,1,0.5602444,None,,,,,0,2,2,3,473.8012717,,473.786586,473.8012717,474.8008239,474.8008239,474.8008239,474.8008239,474.8008239,475.7999061,475.7999061,476.3710738,,,,,z,1,0.5602444,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,3,3,0,v,0,0.8401747,None,,,,,0,3,3,0,476.384679,,476.3713833,476.384679,477.3841437,477.3841437,477.3841437,477.3841437,477.3841437,478.384482,478.384482,479.2379975,,,,,v,0,0.8401747,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,4,0,1,z,0,1.2333261,None,,,,,1,0,4,1,479.2513847,,479.2383391,479.2513847,480.2508915,480.2508915,480.2508915,480.2508915,480.2508915,481.250575,481.250575,482.4883509,,,,,z,0,1.2333261,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,5,1,1,c,1,0.9322871,None,,,,,1,1,5,2,482.5016346,,482.488686,482.5016346,483.5016487,483.5016487,483.5016487,483.5016487,483.5016487,484.5009871,484.5009871,485.4391921,,,,,c,1,0.9322871,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,6,2,1,v,0,0.7142823,None,,,,,1,2,6,0,485.4507669,,485.4395653,485.4507669,486.4509867,486.4509867,486.4509867,486.4509867,486.4509867,487.4522288,487.4522288,488.1712837,,,,,v,0,0.7142823,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,7,3,1,x,0,0.2678506,None,,,,,1,3,7,3,488.184509,,488.1715855,488.184509,489.184793,489.184793,489.184793,489.184793,489.184793,490.1848168,490.1848168,490.4554258,,,,,x,0,0.2678506,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,8,0,2,c,0,0.2824448,None,,,,,2,0,8,1,490.4676112,,490.4557486,490.4676112,491.4680461,491.4680461,491.4680461,491.4680461,491.4680461,492.4671655,492.4671655,492.755089,,,,,c,0,0.2824448,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,9,1,2,c,0,0.4880434,None,,,,,2,1,9,3,492.7681002,,492.7554061,492.7681002,493.7679773,493.7679773,493.7679773,493.7679773,493.7679773,494.7682766,494.7682766,495.2711131,,,,,c,0,0.4880434,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,10,2,2,c,1,0.4637274,None,,,,,2,2,10,2,495.2848664,,495.2714539,495.2848664,496.2841122,496.2841122,496.2841122,496.2841122,496.2841122,497.2842487,497.2842487,497.7548203,,,,,c,1,0.4637274,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,11,3,2,v,0,0.4024622,None,,,,,2,3,11,0,497.7683511,,497.7551819,497.7683511,498.7681672,498.7681672,498.7681672,498.7681672,498.7681672,499.767901,499.767901,500.1720973,,,,,v,0,0.4024622,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,12,0,3,c,1,0.6526405,None,,,,,3,0,12,2,500.1846284,,500.1723941,500.1846284,501.1837972,501.1837972,501.1837972,501.1837972,501.1837972,502.1840275,502.1840275,502.8377771,,,,,c,1,0.6526405,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,13,1,3,v,0,0.6015271,None,,,,,3,1,13,0,502.8518977,,502.8380431,502.8518977,503.8506411,503.8506411,503.8506411,503.8506411,503.8506411,504.8512158,504.8512158,505.4555912,,,,,v,0,0.6015271,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,14,2,3,z,0,0.3312883,None,,,,,3,2,14,1,505.4677727,,505.4559263,505.4677727,506.4673634,506.4673634,506.4673634,506.4673634,506.4673634,507.4673724,507.4673724,507.80335,,,,,z,0,0.3312883,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,15,3,3,z,1,0.6708395,None,,,,,3,3,15,3,507.8179381,,507.8036174,507.8179381,508.8180762,508.8180762,508.8180762,508.8180762,508.8180762,509.8172689,509.8172689,510.489359,,,,,z,1,0.6708395,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,16,0,4,v,0,0.5080141,None,,,,,4,0,16,0,510.5008411,,510.4896999,510.5008411,511.5006577,511.5006577,511.5006577,511.5006577,511.5006577,512.5004383,512.5004383,513.021871,,,,,v,0,0.5080141,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,17,1,4,c,0,0.2637499,None,,,,,4,1,17,1,513.0345974,,513.0221951,513.0345974,514.0340187,514.0340187,514.0340187,514.0340187,514.0340187,515.0340394,515.0340394,515.3056185,,,,,c,0,0.2637499,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,18,2,4,v,0,0.4317215,None,,,,,4,2,18,3,515.3173995,,515.3060618,515.3173995,516.3183177,516.3183177,516.3183177,516.3183177,516.3183177,517.3182467,517.3182467,517.7570058,,,,,v,0,0.4317215,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,19,3,4,x,0,0.6655894,None,,,,,4,3,19,2,517.7670817,,517.7572635,517.7670817,518.7672542,518.7672542,518.7672542,518.7672542,518.7672542,519.7673236,519.7673236,520.4381325,,,,,x,0,0.6655894,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,20,0,5,c,1,0.9255625,None,,,,,5,0,20,2,520.4504721,,520.4384279,520.4504721,521.4506974,521.4506974,521.4506974,521.4506974,521.4506974,522.4507736,522.4507736,523.3876428,,,,,c,1,0.9255625,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,21,1,5,x,0,0.7983749,None,,,,,5,1,21,3,523.4011554,,523.3879413,523.4011554,524.4009171,524.4009171,524.4009171,524.4009171,524.4009171,525.4008418,525.4008418,526.2040722,,,,,x,0,0.7983749,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,22,2,5,z,0,2.4936914,None,,,,,5,2,22,1,526.2175131,,526.2043472,526.2175131,527.2173211,527.2173211,527.2173211,527.2173211,527.2173211,528.2179289,528.2179289,530.720111,,,,,z,0,2.4936914,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,23,3,5,v,0,0.6279467,None,,,,,5,3,23,0,530.7333262,,530.7203955,530.7333262,531.7343534,531.7343534,531.7343534,531.7343534,531.7343534,532.7337169,532.7337169,533.3696272,,,,,v,0,0.6279467,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,24,0,6,x,0,0.7348706,None,,,,,6,0,24,3,533.384642,,533.3699019,533.384642,534.3834243,534.3834243,534.3834243,534.3834243,534.3834243,535.3836848,535.3836848,536.122597,,,,,x,0,0.7348706,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,25,1,6,c,1,1.747354,None,,,,,6,1,25,2,536.1342529,,536.1229049,536.1342529,537.1334218,537.1334218,537.1334218,537.1334218,537.1334218,538.1334354,538.1334354,539.8884129,,,,,c,1,1.747354,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,26,2,6,z,0,0.8767517,None,,,,,6,2,26,1,539.9004986,,539.888767,539.9004986,540.9004153,540.9004153,540.9004153,540.9004153,540.9004153,541.9004178,541.9004178,542.7876663,,,,,z,0,0.8767517,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,27,3,6,v,0,1.17232,None,,,,,6,3,27,0,542.8006547,,542.7879667,542.8006547,543.8005825,543.8005825,543.8005825,543.8005825,543.8005825,544.8000223,544.8000223,545.9841361,,,,,v,0,1.17232,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,28,0,7,c,1,1.8171075,None,,,,,7,0,28,2,545.9996745,,545.9843501,545.9996745,546.9990734,546.9990734,546.9990734,546.9990734,546.9990734,547.9824922,547.9824922,549.8057877,,,,,c,1,1.8171075,None,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
