pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
-150,z,75,3,18,x,0,4.6533763,None,18,3,75,3,,,,,207.88306,,207.8701464,207.88306,208.8829175,208.8829175,208.8829175,208.8829175,208.8829175,209.8823761,209.8823761,214.5510629,x,0,4.6533763,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,76,0,19,v,0,0.9183919,None,19,0,76,0,,,,,214.565104,,214.5513115,214.565104,215.5647521,215.5647521,215.5647521,215.5647521,215.5647521,216.5649925,216.5649925,217.4869166,v,0,0.9183919,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,77,1,19,z,0,9.8470555,None,19,1,77,1,,,,,217.4991418,,217.4873202,217.4991418,218.4979396,218.4979396,218.4979396,218.4979396,218.4979396,219.4985746,219.4985746,229.3514077,z,0,9.8470555,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,78,2,19,c,1,0.8365129,None,19,2,78,2,,,,,229.3654735,,229.3517361,229.3654735,230.3653357,230.3653357,230.3653357,230.3653357,230.3653357,231.3646763,231.3646763,232.217098,c,1,0.8365129,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,79,3,19,x,0,0.6231214,None,19,3,79,3,,,,,232.2318432,,232.2173137,232.2318432,233.2318041,233.2318041,233.2318041,233.2318041,233.2318041,234.2326131,234.2326131,234.868611,x,0,0.6231214,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,80,0,20,v,0,3.5615451,None,20,0,80,0,,,,,234.8824888,,234.8688742,234.8824888,235.8834694,235.8834694,235.8834694,235.8834694,235.8834694,236.8814479,236.8814479,240.4504262,v,0,3.5615451,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,81,1,20,z,0,2.234791,None,20,1,81,1,,,,,240.4649966,,240.4506509,240.4649966,241.4648761,241.4648761,241.4648761,241.4648761,241.4648761,242.4661244,242.4661244,244.7168985,z,0,2.234791,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,82,2,20,c,1,2.124721,None,20,2,82,2,,,,,244.731702,,244.7171145,244.731702,245.7311672,245.7311672,245.7311672,245.7311672,245.7311672,246.731729,246.731729,248.8684742,c,1,2.124721,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,83,3,20,x,0,0.9301962,None,20,3,83,3,,,,,248.881753,,248.8687746,248.881753,249.8822538,249.8822538,249.8822538,249.8822538,249.8822538,250.8819765,250.8819765,251.8177213,x,0,0.9301962,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,84,0,21,v,0,0.6395024,None,21,0,84,0,,,,,251.8320623,,251.817959,251.8320623,252.8330447,252.8330447,252.8330447,252.8330447,252.8330447,253.8313789,253.8313789,254.4844842,v,0,0.6395024,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,85,1,21,z,0,0.4106523,None,21,1,85,1,,,,,254.4990901,,254.4848051,254.4990901,255.4987841,255.4987841,255.4987841,255.4987841,255.4987841,256.4984126,256.4984126,256.9184352,z,0,0.4106523,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,86,2,21,c,1,1.6898208,None,21,2,86,2,,,,,256.9325976,,256.9187766,256.9325976,257.9319564,257.9319564,257.9319564,257.9319564,257.9319564,258.9326998,258.9326998,260.63372,c,1,1.6898208,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,87,3,21,x,0,0.3222657,None,21,3,87,3,,,,,260.6487972,,260.6340046,260.6487972,261.6321447,261.6321447,261.6321447,261.6321447,261.6490165,262.6477198,262.6477198,262.9846181,x,0,0.3222657,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,88,0,22,v,0,0.4412348,None,22,0,88,0,,,,,262.9997142,,262.9849533,262.9997142,263.9989323,263.9989323,263.9989323,263.9989323,263.9989323,264.9981842,264.9981842,265.4508597,v,0,0.4412348,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,89,1,22,z,0,0.7124841,None,22,1,89,1,,,,,265.4653666,,265.4511143,265.4653666,266.4653281,266.4653281,266.4653281,266.4653281,266.4653281,267.4655662,267.4655662,268.1847636,z,0,0.7124841,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,90,2,22,c,1,0.432679,None,22,2,90,2,,,,,268.1976934,,268.1850391,268.1976934,269.1982364,269.1982364,269.1982364,269.1982364,269.1982364,270.1984068,270.1984068,270.6368039,c,1,0.432679,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,91,3,22,x,0,0.5352279,None,22,3,91,3,,,,,270.647907,,270.6371498,270.647907,271.6476651,271.6476651,271.6476651,271.6476651,271.6476651,272.648766,272.648766,273.1854772,x,0,0.5352279,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,92,0,23,v,0,0.3442038,None,23,0,92,0,,,,,273.1977229,,273.1857745,273.1977229,274.1981303,274.1981303,274.1981303,274.1981303,274.1981303,275.1974507,275.1974507,275.5506547,v,0,0.3442038,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,93,1,23,z,0,1.2319615,None,23,1,93,1,,,,,275.565058,,275.5509793,275.565058,276.5649223,276.5649223,276.5649223,276.5649223,276.5649223,277.5646369,277.5646369,278.8009119,z,0,1.2319615,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,94,2,23,c,1,1.1571964,None,23,2,94,2,,,,,278.8143757,,278.8011311,278.8143757,279.8142633,279.8142633,279.8142633,279.8142633,279.8142633,280.814681,280.814681,281.9829369,c,1,1.1571964,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,95,3,23,x,0,0.3382533,None,23,3,95,3,,,,,281.997936,,281.9831512,281.997936,282.99786,282.99786,282.99786,282.99786,282.99786,283.9980442,283.9980442,284.3501474,x,0,0.3382533,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,96,0,24,v,0,0.4541433,None,24,0,96,0,,,,,284.3649227,,284.3503576,284.3649227,285.3638396,285.3638396,285.3638396,285.3638396,285.3638396,286.3640182,286.3640182,286.8317649,v,0,0.4541433,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,97,1,24,z,0,1.9882982,None,24,1,97,1,,,,,286.8474784,,286.8319306,286.8474784,287.8308708,287.8308708,287.8308708,287.8308708,287.847449,288.8307768,288.8307768,290.8345647,z,0,1.9882982,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,98,2,24,c,1,0.3117355,None,24,2,98,2,,,,,290.8494319,,290.834975,290.8494319,291.8475588,291.8475588,291.8475588,291.8475588,291.8645966,292.8482804,292.8482804,293.166241,c,1,0.3117355,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,99,3,24,x,0,0.370711,None,24,3,99,3,,,,,293.1810624,,293.1664591,293.1810624,294.1646062,294.1646062,294.1646062,294.1646062,294.1810597,295.1811111,295.1811111,295.5661642,x,0,0.370711,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,100,0,25,v,0,0.5045187,None,25,0,100,0,,,,,295.581151,,295.5663744,295.581151,296.5810173,296.5810173,296.5810173,296.5810173,296.5810173,297.5810486,297.5810486,298.1001972,v,0,0.5045187,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,101,1,25,z,0,0.6565744,None,25,1,101,1,,,,,298.114428,,298.1004108,298.114428,299.113916,299.113916,299.113916,299.113916,299.113916,300.1137441,300.1137441,300.7832721,z,0,0.6565744,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,102,2,25,c,1,0.3193872,None,25,2,102,2,,,,,300.7977993,,300.7835069,300.7977993,301.7973221,301.7973221,301.7973221,301.7973221,301.7973221,302.7986232,302.7986232,303.1195027,c,1,0.3193872,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,103,3,25,x,0,0.403383,None,25,3,103,3,,,,,303.1320659,,303.1198693,303.1320659,304.130736,304.130736,304.130736,304.130736,304.130736,305.1319816,305.1319816,305.5499674,x,0,0.403383,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,104,0,26,v,0,0.4995075,None,26,0,104,0,,,,,305.5646922,,305.5501904,305.5646922,306.5653926,306.5653926,306.5653926,306.5653926,306.5653926,307.5653066,307.5653066,308.0686182,v,0,0.4995075,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,105,1,26,z,0,1.4665065,None,26,1,105,1,,,,,308.0806044,,308.0689065,308.0806044,309.0818388,309.0818388,309.0818388,309.0818388,309.0818388,310.0812478,310.0812478,311.5542656,z,0,1.4665065,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,106,2,26,c,1,0.3669991,None,26,2,106,2,,,,,311.5643805,,311.5545778,311.5643805,312.5658753,312.5658753,312.5658753,312.5658753,312.5658753,313.5654162,313.5654162,313.935785,c,1,0.3669991,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,107,3,26,x,0,0.4377969,None,26,3,107,3,,,,,313.9476637,,313.9360528,313.9476637,314.9477477,314.9477477,314.9477477,314.9477477,314.9477477,315.9473401,315.9473401,316.4013137,x,0,0.4377969,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,108,0,27,v,0,4.8974264,None,27,0,108,0,,,,,316.4140427,,316.4015758,316.4140427,317.4143109,317.4143109,317.4143109,317.4143109,317.4143109,318.4141736,318.4141736,323.3173287,v,0,4.8974264,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,109,1,27,z,0,0.4978397,None,27,1,109,1,,,,,323.3314314,,323.3175635,323.3314314,324.3308034,324.3308034,324.3308034,324.3308034,324.3308034,325.330695,325.330695,325.8348299,z,0,0.4978397,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,110,2,27,c,1,0.6239355,None,27,2,110,2,,,,,325.849016,,325.8352231,325.849016,326.8475445,326.8475445,326.8475445,326.8475445,326.8475445,327.8480407,327.8480407,328.4860723,c,1,0.6239355,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,111,3,27,x,0,1.7607854,None,27,3,111,3,,,,,328.4980503,,328.4863952,328.4980503,329.4976059,329.4976059,329.4976059,329.4976059,329.4976059,330.4980128,330.4980128,332.2673717,x,0,1.7607854,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,112,0,28,v,0,0.4138295,None,28,0,112,0,,,,,332.2817522,,332.2677974,332.2817522,333.2812155,333.2812155,333.2812155,333.2812155,333.2812155,334.2811179,334.2811179,334.7000977,v,0,0.4138295,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,113,1,28,z,0,2.8807973,None,28,1,113,1,,,,,334.714064,,334.7003291,334.714064,335.7136881,335.7136881,335.7136881,335.7136881,335.7136881,336.7149671,336.7149671,339.6020442,z,0,2.8807973,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,114,2,28,c,1,0.4445681,None,28,2,114,2,,,,,339.6142293,,339.6023199,339.6142293,340.6154854,340.6154854,340.6154854,340.6154854,340.6154854,341.613724,341.613724,342.0664316,c,1,0.4445681,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,115,3,28,x,0,2.6254617,None,28,3,115,3,,,,,342.0806252,,342.0666684,342.0806252,343.0636969,343.0636969,343.0636969,343.0636969,343.0801011,344.0809928,344.0809928,346.7164525,x,0,2.6254617,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,116,0,29,v,0,0.5649772,None,29,0,116,0,,,,,346.7308109,,346.7166839,346.7308109,347.7305876,347.7305876,347.7305876,347.7305876,347.7305876,348.7303492,348.7303492,349.3004355,v,0,0.5649772,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,117,1,29,z,0,0.332704,None,29,1,117,1,,,,,349.3142075,,349.3006732,349.3142075,350.3132874,350.3132874,350.3132874,350.3132874,350.3132874,351.3147793,351.3147793,351.6509241,z,0,0.332704,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,118,2,29,c,1,1.4573078,None,29,2,118,2,,,,,351.6639003,,351.651159,351.6639003,352.6634796,352.6634796,352.6634796,352.6634796,352.6634796,353.663396,353.663396,355.1335309,c,1,1.4573078,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,119,3,29,x,0,0.2763538,None,29,3,119,3,,,,,355.1477178,,355.1338479,355.1477178,356.1472149,356.1472149,356.1472149,356.1472149,356.1472149,357.1469283,357.1469283,357.4323388,x,0,0.2763538,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,120,0,30,v,0,0.2914012,None,30,0,120,0,,,,,357.4473123,,357.4325901,357.4473123,358.4469334,358.4469334,358.4469334,358.4469334,358.4469334,359.4471131,359.4471131,359.7495674,v,0,0.2914012,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,121,1,30,z,0,0.2760994,None,30,1,121,1,,,,,359.7641923,,359.7498759,359.7641923,360.7634773,360.7634773,360.7634773,360.7634773,360.7634773,361.76366,361.76366,362.0493307,z,0,0.2760994,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,122,2,30,c,1,0.4088408,None,30,2,122,2,,,,,362.0639457,,362.0495511,362.0639457,363.0640634,363.0640634,363.0640634,363.0640634,363.0640634,364.0634904,364.0634904,364.4833713,c,1,0.4088408,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,123,3,30,x,0,0.2761599,None,30,3,123,3,,,,,364.4980457,,364.4836643,364.4980457,365.4968185,365.4968185,365.4968185,365.4968185,365.4968185,366.4967133,366.4967133,366.7840377,x,0,0.2761599,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,124,0,31,v,0,0.4329077,None,31,0,124,0,,,,,366.7975544,,366.7843539,366.7975544,367.7975951,367.7975951,367.7975951,367.7975951,367.7975951,368.7978072,368.7978072,369.2336039,v,0,0.4329077,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,125,1,31,z,0,3.5720524,None,31,1,125,1,,,,,369.2473883,,369.2338824,369.2473883,370.248317,370.248317,370.248317,370.248317,370.248317,371.2475901,371.2475901,374.8336717,z,0,3.5720524,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,126,2,31,c,1,0.5352392,None,31,2,126,2,,,,,374.8478788,,374.8339372,374.8478788,375.8469913,375.8469913,375.8469913,375.8469913,375.8469913,376.8481653,376.8481653,377.3837729,c,1,0.5352392,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,127,3,31,x,0,0.2621954,None,31,3,127,3,,,,,377.398247,,377.3840527,377.398247,378.3971593,378.3971593,378.3971593,378.3971593,378.3971593,379.3972244,379.3972244,379.6656295,x,0,0.2621954,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,128,0,32,v,0,0.2640567,None,32,0,128,0,,,,,379.6802249,,379.665879,379.6802249,380.6800913,380.6800913,380.6800913,380.6800913,380.6800913,381.6809729,381.6809729,381.9514115,v,0,0.2640567,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,129,1,32,z,0,0.4146027,None,32,1,129,1,,,,,381.9641372,,381.9517075,381.9641372,382.9638547,382.9638547,382.9638547,382.9638547,382.9638547,383.9637735,383.9637735,384.3836573,z,0,0.4146027,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,130,2,32,c,1,1.1054644,None,32,2,130,2,,,,,384.3973037,,384.3839005,384.3973037,385.3967536,385.3967536,385.3967536,385.3967536,385.3967536,386.3970753,386.3970753,387.517646,c,1,1.1054644,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,131,3,32,x,0,0.582268,None,32,3,131,3,,,,,387.530427,,387.5179296,387.530427,388.5305116,388.5305116,388.5305116,388.5305116,388.5305116,389.5308767,389.5308767,390.1166407,x,0,0.582268,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,132,0,33,v,0,0.5963044,None,33,0,132,0,,,,,390.1304049,,390.1168852,390.1304049,391.1304426,391.1304426,391.1304426,391.1304426,391.1304426,392.1297129,392.1297129,392.7325947,v,0,0.5963044,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,133,1,33,z,0,0.7342529,None,33,1,133,1,,,,,392.7476384,,392.7329303,392.7476384,393.7473797,393.7473797,393.7473797,393.7473797,393.7473797,394.747115,394.747115,395.48546,z,0,0.7342529,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,134,2,33,c,1,0.2711124,None,33,2,134,2,,,,,395.4969524,,395.4857217,395.4969524,396.4968063,396.4968063,396.4968063,396.4968063,396.4968063,397.4963365,397.4963365,397.781165,c,1,0.2711124,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,135,3,33,x,0,0.594263,None,33,3,135,3,,,,,397.7965433,,397.7813326,397.7965433,398.7806243,398.7806243,398.7806243,398.7806243,398.7967876,399.7959742,399.7959742,400.397781,x,0,0.594263,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,136,0,34,v,0,0.4857897,None,34,0,136,0,,,,,400.4139016,,400.3979661,400.4139016,401.3972766,401.3972766,401.3972766,401.3972766,401.4141699,402.396307,402.396307,402.8831336,v,0,0.4857897,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,137,1,34,z,0,2.1227941,None,34,1,137,1,,,,,402.897093,,402.8833739,402.897093,403.896542,403.896542,403.896542,403.896542,403.896542,404.896082,404.896082,407.0325972,z,0,2.1227941,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,138,2,34,c,1,0.6876336,None,34,2,138,2,,,,,407.0469527,,407.0328121,407.0469527,408.0472279,408.0472279,408.0472279,408.0472279,408.0472279,409.0465382,409.0465382,409.7503291,c,1,0.6876336,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,139,3,34,x,0,0.660284,None,34,3,139,3,,,,,409.7633872,,409.750593,409.7633872,410.7632639,410.7632639,410.7632639,410.7632639,410.7632639,411.7640876,411.7640876,412.4323506,x,0,0.660284,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,140,0,35,v,0,1.0068052,None,35,0,140,0,,,,,412.4465115,,412.4325778,412.4465115,413.4466327,413.4466327,413.4466327,413.4466327,413.4466327,414.4304325,414.4304325,415.4486652,v,0,1.0068052,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,141,1,35,z,0,7.103914,None,35,1,141,1,,,,,415.463069,,415.448885,415.463069,416.4626434,416.4626434,416.4626434,416.4626434,416.4626434,417.4635535,417.4635535,424.5694791,z,0,7.103914,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,142,2,35,c,1,0.3183969,None,35,2,142,2,,,,,424.5801215,,424.569826,424.5801215,425.5798941,425.5798941,425.5798941,425.5798941,425.5798941,426.5802704,426.5802704,426.9014282,c,1,0.3183969,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,143,3,35,x,0,0.3123558,None,35,3,143,3,,,,,426.9131433,,426.9016955,426.9131433,427.9142919,427.9142919,427.9142919,427.9142919,427.9142919,428.9132731,428.9132731,429.2320923,x,0,0.3123558,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,144,0,36,v,0,0.5422378,None,36,0,144,0,,,,,429.2465045,,429.2323535,429.2465045,430.2460593,430.2460593,430.2460593,430.2460593,430.2460593,431.2470023,431.2470023,431.7994419,v,0,0.5422378,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,145,1,36,z,0,1.0755843,None,36,1,145,1,,,,,431.8127924,,431.7996889,431.8127924,432.812788,432.812788,432.812788,432.812788,432.812788,433.8138869,433.8138869,434.9004073,z,0,1.0755843,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,146,2,36,c,1,0.3578586,None,36,2,146,2,,,,,434.912822,,434.9007794,434.912822,435.9133863,435.9133863,435.9133863,435.9133863,435.9133863,436.9137536,436.9137536,437.2826164,c,1,0.3578586,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,147,3,36,x,0,0.3023511,None,36,3,147,3,,,,,437.2961966,,437.2828608,437.2961966,438.2965545,438.2965545,438.2965545,438.2965545,438.2965545,439.2953041,439.2953041,439.6006947,x,0,0.3023511,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-50,x,148,0,37,v,0,0.2566442,None,37,0,148,0,,,,,439.6135079,,439.6009527,439.6135079,440.6134687,440.6134687,440.6134687,440.6134687,440.6134687,441.6126657,441.6126657,441.8815617,v,0,0.2566442,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
150,v,149,1,37,z,0,0.2886208,None,37,1,149,1,,,,,441.896444,,441.8817661,441.896444,442.8800053,442.8800053,442.8800053,442.8800053,442.8963444,443.8961954,443.8961954,444.1987154,z,0,0.2886208,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
50,c,150,2,37,c,1,0.3028918,None,37,2,150,2,,,,,444.2136094,,444.1989588,444.2136094,445.1974835,445.1974835,445.1974835,445.1974835,445.213,446.2133784,446.2133784,446.5166773,c,1,0.3028918,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
-150,z,151,3,37,x,0,0.3695231,None,37,3,151,3,,,,,446.5302234,,446.5169774,446.5302234,447.5302162,447.5302162,447.5302162,447.5302162,447.5302162,448.5292473,448.5292473,448.8999922,x,0,0.3695231,None,,,,,2,1,2025-10-03_13h28.52.734,Motor Sequence,,2025.1.1,60.21655075,2025-10-03 13h28.56.342558 +0530
