letter,thisN,thisTrialN,thisRepN,respp.keys,respp.rt,respp.duration,mainloop.thisRepN,mainloop.thisTrialN,mainloop.thisN,mainloop.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,mainfixation.started,leterrrrrrr.started,respp.started,mainfixation.stopped,leterrrrrrr.stopped,respp.stopped,trial.stopped,mainloop.respp.keys,mainloop.respp.rt,mainloop.respp.duration,thanks_2.started,thankyou.started,end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
H,76,76,0,space,0.5710512001533061,0.08114409982226789,0,76,76,76,131.20451169996522,,,,,,,,,131.188523999881,131.20451169996522,131.40442269993946,131.40442269993946,131.40442269993946,132.1043077998329,132.9040248999372,132.888870799914,space,0.5710512001533061,0.08114409982226789,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
J,77,77,0,None,,,0,77,77,77,132.9040248999372,,,,,,,,,132.8928920000326,132.9040248999372,133.10448069986887,133.10448069986887,133.10448069986887,133.80437199980952,134.60567889991216,134.58924769982696,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
K,78,78,0,None,,,0,78,78,78,134.60567889991216,,,,,,,,,134.59470769995824,134.60567889991216,134.80447750003077,134.80447750003077,134.82080190000124,135.50444629997946,136.303709999891,136.287568599917,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
M,79,79,0,None,,,0,79,79,79,136.303709999891,,,,,,,,,136.29069419996813,136.303709999891,136.50426029996015,136.50426029996015,136.50426029996015,137.20425299997441,138.00417559989728,137.9881608998403,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
M,80,80,0,space,0.42226759996265173,0.10118689993396401,0,80,80,80,138.00417559989728,,,,,,,,,137.98848790000193,138.00417559989728,138.20399899990298,138.20399899990298,138.20399899990298,138.90403359988704,139.70375899993815,139.6877164999023,space,0.42226759996265173,0.10118689993396401,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
N,81,81,0,None,,,0,81,81,81,139.70375899993815,,,,,,,,,139.69142349995673,139.70375899993815,139.9036272999365,139.9036272999365,139.9036272999365,140.60432789986953,141.40328900003806,141.3900307000149,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
P,82,82,0,None,,,0,82,82,82,141.40328900003806,,,,,,,,,141.3949746999424,141.40328900003806,141.60429139994085,141.60429139994085,141.60429139994085,142.3041999998968,143.10383609985,143.08870359999128,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
Q,83,83,0,None,,,0,83,83,83,143.10383609985,,,,,,,,,143.09408569987863,143.10383609985,143.30421680002473,143.30421680002473,143.30421680002473,144.0040549999103,144.80388999986462,144.78853459982201,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
Q,84,84,0,space,0.4247512000147253,0.10844930005259812,0,84,84,84,144.80388999986462,,,,,,,,,144.7889928999357,144.80388999986462,145.0035937000066,145.0035937000066,145.0035937000066,145.70382519997656,146.50363729987293,146.48785929987207,space,0.4247512000147253,0.10844930005259812,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
R,85,85,0,None,,,0,85,85,85,146.50363729987293,,,,,,,,,146.49119900004007,146.50363729987293,146.70413700002246,146.70413700002246,146.70413700002246,147.40385739994235,148.2040084998589,148.18794459989294,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
T,86,86,0,None,,,0,86,86,86,148.2040084998589,,,,,,,,,148.19199860002846,148.2040084998589,148.40420979983173,148.40420979983173,148.40420979983173,149.103411299875,149.90383149986155,149.88830160000362,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
T,87,87,0,space,0.43497500009834766,0.11322259996086359,0,87,87,87,149.90383149986155,,,,,,,,,149.88864659983665,149.90383149986155,150.1037916999776,150.1037916999776,150.1037916999776,150.80371729983017,151.60401609982364,151.58779659983702,space,0.43497500009834766,0.11322259996086359,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
V,88,88,0,None,,,0,88,88,88,151.60401609982364,,,,,,,,,151.59026319999248,151.60401609982364,151.8041350999847,151.8041350999847,151.8041350999847,152.50361499981955,153.30371599993668,153.2878550000023,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
W,89,89,0,None,,,0,89,89,89,153.30371599993668,,,,,,,,,153.29046229994856,153.30371599993668,153.50399719993584,153.50399719993584,153.50399719993584,154.20404669991694,155.00351069984026,154.98912219982594,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
X,90,90,0,None,,,0,90,90,90,155.00351069984026,,,,,,,,,154.99516629986465,155.00351069984026,155.20385399996303,155.20385399996303,155.20385399996303,155.90397899993695,156.70361099997535,156.68849099986255,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
X,91,91,0,space,0.4253555000759661,0.1101699999999255,0,91,91,91,156.70361099997535,,,,,,,,,156.6889624998439,156.70361099997535,156.90306179993786,156.90306179993786,156.90306179993786,157.6039485000074,158.4037677999586,158.3873212998733,space,0.4253555000759661,0.1101699999999255,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
Z,92,92,0,None,,,0,92,92,92,158.4037677999586,,,,,,,,,158.39042309997603,158.4037677999586,158.60387409990653,158.60387409990653,158.60387409990653,159.3037231999915,160.10354599985294,160.0875976998359,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
A,93,93,0,None,,,0,93,93,93,160.10354599985294,,,,,,,,,160.09076629998162,160.10354599985294,160.30366620002314,160.30366620002314,160.30366620002314,161.00381659995764,161.8037743999157,161.78763159993105,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
B,94,94,0,None,,,0,94,94,94,161.8037743999157,,,,,,,,,161.7914477000013,161.8037743999157,162.00367289991118,162.00367289991118,162.00367289991118,162.70289489999413,163.5027465999592,163.48632539995015,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
B,95,95,0,space,0.45077480003237724,0.10573949990794063,0,95,95,95,163.5027465999592,,,,,,,,,163.4865270999726,163.5027465999592,163.7027375998441,163.7027375998441,163.7027375998441,164.4026859998703,165.20352039998397,165.1875570998527,space,0.45077480003237724,0.10573949990794063,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
D,96,96,0,None,,,0,96,96,96,165.20352039998397,,,,,,,,,165.19015309982933,165.20352039998397,165.40374460001476,165.40374460001476,165.40374460001476,166.10369499982335,166.90352079994045,166.88755659991875,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
F,97,97,0,None,,,0,97,97,97,166.90352079994045,,,,,,,,,166.89030169998296,166.90352079994045,167.1033926999662,167.1033926999662,167.1033926999662,167.8033821999561,168.6033367998898,168.58810719987378,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
N,98,98,0,None,,,0,98,98,98,168.6033367998898,,,,,,,,,168.59426369983703,168.6033367998898,168.80365829984657,168.80365829984657,168.80365829984657,169.5031429999508,170.30364939989522,170.2872115999926,None,,,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
N,99,99,0,space,0.41756520001217723,0.10104470001533628,0,99,99,99,170.30364939989522,,,,,,,,,170.28744119987823,170.30364939989522,170.50399899994954,170.50399899994954,170.50399899994954,171.20369039988145,,172.00285029993393,space,0.41756520001217723,0.10104470001533628,,,,005,001,2025-11-19_20h26.23.490,N back,,2025.1.1,60.26703120261389,2025-11-19 20h26.36.879702 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.00302179995924,172.01921019982547,172.01921019982547,,,,,,,,,
