thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
113,0,113,[np.float64(-0.11388888888888889)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.1156590001191944],['target'],113,0,113,0,163.54923309991136,,10,163.5430310999509,163.54923309991136,163.54923309991136,0.014723100000992417,164.6587717998773,[np.float64(-0.11388888888888889)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.1156590001191944],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
114,0,114,[np.float64(0.15462962962962962)],[np.float64(-0.22685185185185186)],[1],[0],[0],[1.5271043998654932],[None],114,0,114,0,164.67116909986362,,5,164.66631169989705,164.67116909986362,164.67116909986362,0.007405000040307641,166.19352029985748,[np.float64(0.15462962962962962)],[np.float64(-0.22685185185185186)],[1],[0],[0],[1.5271043998654932],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
115,0,115,[np.float64(-0.24444444444444444)],[np.float64(0.22685185185185186)],[1],[0],[0],[1.0860111000947654],['target'],115,0,115,0,166.2145872998517,,10,166.20855350000784,166.2145872998517,166.2145872998517,0.014858399983495474,167.29466689983383,[np.float64(-0.24444444444444444)],[np.float64(0.22685185185185186)],[1],[0],[0],[1.0860111000947654],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
116,0,116,[np.float64(0.24259259259259258)],[np.float64(-0.2851851851851852)],[1],[0],[0],[2.019484299933538],['target'],116,0,116,0,167.30884069995955,,5,167.3041681998875,167.30884069995955,167.30884069995955,0.009293099865317345,169.3237736998126,[np.float64(0.24259259259259258)],[np.float64(-0.2851851851851852)],[1],[0],[0],[2.019484299933538],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
117,0,117,[np.float64(0.025)],[np.float64(0.30462962962962964)],[1],[0],[0],[1.5710191999096423],['target'],117,0,117,0,169.3462719998788,,10,169.3395753998775,169.3462719998788,169.3462719998788,0.01559509988874197,170.91069599986076,[np.float64(0.025)],[np.float64(0.30462962962962964)],[1],[0],[0],[1.5710191999096423],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
118,0,118,[np.float64(0.2740740740740741)],[np.float64(-0.42314814814814816)],[1],[0],[0],[1.6477832000236958],['target'],118,0,118,0,170.9369840999134,,10,170.9299399999436,170.9369840999134,170.9369840999134,0.019054400036111474,172.5778183999937,[np.float64(0.2740740740740741)],[np.float64(-0.42314814814814816)],[1],[0],[0],[1.6477832000236958],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
119,0,119,[np.float64(-0.4185185185185185)],[np.float64(0.20925925925925926)],[1],[0],[0],[1.4723287001252174],['target'],119,0,119,0,172.5912550999783,,5,172.5867565998342,172.5912550999783,172.5912550999783,0.008729999884963036,174.05916299996898,[np.float64(-0.4185185185185185)],[np.float64(0.20925925925925926)],[1],[0],[0],[1.4723287001252174],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
120,0,120,[np.float64(-0.05555555555555555)],[np.float64(0.2898148148148148)],[1],[0],[0],[1.1104384998325258],['target'],120,0,120,0,174.07205999991857,,5,174.06727809994482,174.07205999991857,174.07205999991857,0.00798999983817339,175.17782250000164,[np.float64(-0.05555555555555555)],[np.float64(0.2898148148148148)],[1],[0],[0],[1.1104384998325258],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
121,0,121,[np.float64(0.17222222222222222)],[np.float64(-0.41203703703703703)],[1],[0],[0],[1.4971725000068545],['target'],121,0,121,0,175.19955879985355,,10,175.19256359990686,175.19955879985355,175.19955879985355,0.01458499999716878,176.68985829991288,[np.float64(0.17222222222222222)],[np.float64(-0.41203703703703703)],[1],[0],[0],[1.4971725000068545],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
122,0,122,[np.float64(0.44722222222222224)],[np.float64(-0.2564814814814815)],[1],[0],[0],[1.0211309001315385],['target'],122,0,122,0,176.71130349999294,,10,176.7051468999125,176.71130349999294,176.71130349999294,0.015063100028783083,177.72638949984685,[np.float64(0.44722222222222224)],[np.float64(-0.2564814814814815)],[1],[0],[0],[1.0211309001315385],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
123,0,123,[np.float64(0.4842592592592593)],[np.float64(0.2564814814814815)],[1],[0],[0],[1.2642951000016183],[None],123,0,123,0,177.74892889987677,,10,177.7416530000046,177.74892889987677,177.74892889987677,0.015040400205180049,179.00605929992162,[np.float64(0.4842592592592593)],[np.float64(0.2564814814814815)],[1],[0],[0],[1.2642951000016183],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
124,0,124,[np.float64(0.2898148148148148)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.1909521999768913],['target'],124,0,124,0,179.02119220001623,,5,179.0165291999001,179.02119220001623,179.02119220001623,0.010244400007650256,180.20754199987277,[np.float64(0.2898148148148148)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.1909521999768913],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
125,0,125,[np.float64(0.39537037037037037)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.0282966999802738],[None],125,0,125,0,180.22144480003044,,5,180.21505309990607,180.22144480003044,180.22144480003044,0.007423900067806244,181.24346389994025,[np.float64(0.39537037037037037)],[np.float64(-0.06574074074074074)],[1],[0],[0],[1.0282966999802738],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
126,0,126,[np.float64(-0.14814814814814814)],[np.float64(-0.3453703703703704)],[1],[0],[0],[1.0976577000692487],[None],126,0,126,0,181.26875099982135,,10,181.26194519991986,181.26875099982135,181.26875099982135,0.01829449995420873,182.35969639988616,[np.float64(-0.14814814814814814)],[np.float64(-0.3453703703703704)],[1],[0],[0],[1.0976577000692487],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
127,0,127,[np.float64(-0.18055555555555555)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.4417844999115914],['target'],127,0,127,0,182.37286899983883,,5,182.36830480000935,182.37286899983883,182.37286899983883,0.008433300070464611,183.8101848999504,[np.float64(-0.18055555555555555)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.4417844999115914],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
128,0,128,[np.float64(-0.29444444444444445)],[np.float64(0.006481481481481481)],[1],[0],[0],[1.1519675999879837],['target'],128,0,128,0,183.82528360001743,,5,183.82088549993932,183.82528360001743,183.82528360001743,0.010546299861744046,184.97303529991768,[np.float64(-0.29444444444444445)],[np.float64(0.006481481481481481)],[1],[0],[0],[1.1519675999879837],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
129,0,129,[np.float64(-0.2935185185185185)],[np.float64(-0.11018518518518519)],[1],[0],[0],[1.1401398999150842],['target'],129,0,129,0,184.9899028998334,,5,184.98529349989258,184.9899028998334,184.9899028998334,0.01199789997190237,186.1255083999131,[np.float64(-0.2935185185185185)],[np.float64(-0.11018518518518519)],[1],[0],[0],[1.1401398999150842],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
130,0,130,[np.float64(-0.07962962962962963)],[np.float64(-0.24537037037037038)],[1],[0],[0],[1.2538690001238137],['target'],130,0,130,0,186.1475963999983,,10,186.14141259994358,186.1475963999983,186.1475963999983,0.015773399965837598,187.39553769980557,[np.float64(-0.07962962962962963)],[np.float64(-0.24537037037037038)],[1],[0],[0],[1.2538690001238137],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
131,0,131,[np.float64(0.16111111111111112)],[np.float64(-0.4148148148148148)],[1],[0],[0],[1.4527952000498772],['target'],131,0,131,0,187.41167499986477,,5,187.4068936998956,187.41167499986477,187.41167499986477,0.011151500046253204,188.85979150002822,[np.float64(0.16111111111111112)],[np.float64(-0.4148148148148148)],[1],[0],[0],[1.4527952000498772],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
132,0,132,[np.float64(-0.34629629629629627)],[np.float64(0.1638888888888889)],[1],[0],[0],[1.2515338999219239],['target'],132,0,132,0,188.88077589985915,,10,188.87446039984934,188.88077589985915,188.88077589985915,0.014509900007396936,190.12609189981595,[np.float64(-0.34629629629629627)],[np.float64(0.1638888888888889)],[1],[0],[0],[1.2515338999219239],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
133,0,133,[np.float64(-0.2064814814814815)],[np.float64(0.29814814814814816)],[1],[0],[0],[1.093034999910742],['target'],133,0,133,0,190.13968100002967,,5,190.13398859999143,190.13968100002967,190.13968100002967,0.007738200016319752,191.22711359988898,[np.float64(-0.2064814814814815)],[np.float64(0.29814814814814816)],[1],[0],[0],[1.093034999910742],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
134,0,134,[np.float64(0.36666666666666664)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.6685435001272708],[None],134,0,134,0,191.2494208998978,,10,191.24265919998288,191.2494208998978,191.2494208998978,0.015399100026115775,192.91132269985974,[np.float64(0.36666666666666664)],[np.float64(0.46111111111111114)],[1],[0],[0],[1.6685435001272708],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
135,0,135,[np.float64(0.08148148148148149)],[np.float64(0.32037037037037036)],[1],[0],[0],[1.0573344000149518],['target'],135,0,135,0,192.92582020000555,,5,192.92120889993384,192.92582020000555,192.92582020000555,0.009646499995142221,193.97865469986573,[np.float64(0.08148148148148149)],[np.float64(0.32037037037037036)],[1],[0],[0],[1.0573344000149518],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
136,0,136,[np.float64(-0.1787037037037037)],[np.float64(0.11203703703703703)],[1],[0],[0],[1.0047887999098748],['target'],136,0,136,0,193.99367999983951,,5,193.98807389987633,193.99367999983951,193.99367999983951,0.009259400190785527,194.99295659991913,[np.float64(-0.1787037037037037)],[np.float64(0.11203703703703703)],[1],[0],[0],[1.0047887999098748],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
137,0,137,[np.float64(0.40555555555555556)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.0361206999514252],['target'],137,0,137,0,195.01473089982755,,10,195.00864679994993,195.01473089982755,195.01473089982755,0.01551369996741414,196.04487250000238,[np.float64(0.40555555555555556)],[np.float64(0.05925925925925926)],[1],[0],[0],[1.0361206999514252],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
138,0,138,[np.float64(0.3037037037037037)],[np.float64(-0.012037037037037037)],[1],[0],[0],[1.2007908998057246],['target'],138,0,138,0,196.06689989985898,,10,196.05979410000145,196.06689989985898,196.06689989985898,0.014709800016134977,197.26067249989137,[np.float64(0.3037037037037037)],[np.float64(-0.012037037037037037)],[1],[0],[0],[1.2007908998057246],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
139,0,139,[np.float64(-0.38796296296296295)],[np.float64(-0.04722222222222222)],[1],[0],[0],[1.2537094000726938],[None],139,0,139,0,197.27388079999946,,5,197.26929560001008,197.27388079999946,197.27388079999946,0.00835210015065968,198.52314909989946,[np.float64(-0.38796296296296295)],[np.float64(-0.04722222222222222)],[1],[0],[0],[1.2537094000726938],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
140,0,140,[np.float64(-0.44166666666666665)],[np.float64(-0.05462962962962963)],[1],[0],[0],[0.9159186000470072],['target'],140,0,140,0,198.54677739995532,,10,198.54002769989893,198.54677739995532,198.54677739995532,0.0166015001013875,199.45606509991921,[np.float64(-0.44166666666666665)],[np.float64(-0.05462962962962963)],[1],[0],[0],[0.9159186000470072],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
141,0,141,[np.float64(-0.48703703703703705)],[np.float64(0.001851851851851852)],[1],[0],[0],[3.198365200078115],['target'],141,0,141,0,199.48020550003275,,10,199.4738154998049,199.48020550003275,199.48020550003275,0.017504200106486678,202.6723062999081,[np.float64(-0.48703703703703705)],[np.float64(0.001851851851851852)],[1],[0],[0],[3.198365200078115],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
142,0,142,[np.float64(-0.16111111111111112)],[np.float64(0.21851851851851853)],[1],[0],[0],[1.192789199994877],['target'],142,0,142,0,202.68773709982634,,5,202.6826877000276,202.68773709982634,202.68773709982634,0.010164600098505616,203.87558899982832,[np.float64(-0.16111111111111112)],[np.float64(0.21851851851851853)],[1],[0],[0],[1.192789199994877],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
143,0,143,[np.float64(-0.05555555555555555)],[np.float64(0.47129629629629627)],[1],[0],[0],[1.1849742999766022],['target'],143,0,143,0,203.8978573998902,,10,203.89125470002182,203.8978573998902,203.8978573998902,0.0154920001514256,205.07632729993202,[np.float64(-0.05555555555555555)],[np.float64(0.47129629629629627)],[1],[0],[0],[1.1849742999766022],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
144,0,144,[np.float64(-0.10740740740740741)],[np.float64(0.0962962962962963)],[1],[0],[0],[1.1901593001093715],['target'],144,0,144,0,205.0912421999965,,5,205.0857966998592,205.0912421999965,205.0912421999965,0.009390399791300297,206.27604869985953,[np.float64(-0.10740740740740741)],[np.float64(0.0962962962962963)],[1],[0],[0],[1.1901593001093715],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
145,0,145,[np.float64(0.2564814814814815)],[np.float64(-0.046296296296296294)],[1],[0],[0],[1.291012299945578],[None],145,0,145,0,206.28867979999632,,5,206.28442859998904,206.28867979999632,206.28867979999632,0.008231100160628557,207.57555489987135,[np.float64(0.2564814814814815)],[np.float64(-0.046296296296296294)],[1],[0],[0],[1.291012299945578],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
146,0,146,[np.float64(0.26666666666666666)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.0073905000463128],['target'],146,0,146,0,207.59044409985654,,5,207.58596970001236,207.59044409985654,207.59044409985654,0.010222500190138817,208.59345179982483,[np.float64(0.26666666666666666)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.0073905000463128],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
147,0,147,[np.float64(-0.000925925925925926)],[np.float64(-0.053703703703703705)],[1],[0],[0],[1.1337264999747276],[None],147,0,147,0,208.61464139982127,,10,208.6085928999819,208.61464139982127,208.61464139982127,0.01497030002065003,209.74243270000443,[np.float64(-0.000925925925925926)],[np.float64(-0.053703703703703705)],[1],[0],[0],[1.1337264999747276],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
148,0,148,[np.float64(0.46296296296296297)],[np.float64(-0.4101851851851852)],[1],[0],[0],[1.5385223999619484],['target'],148,0,148,0,209.75825029984117,,5,209.7540303999558,209.75825029984117,209.75825029984117,0.011372899869456887,211.2926550998818,[np.float64(0.46296296296296297)],[np.float64(-0.4101851851851852)],[1],[0],[0],[1.5385223999619484],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
149,0,149,[np.float64(0.36018518518518516)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.0198443999979645],['target'],149,0,149,0,211.3074345998466,,5,211.30318019981496,211.3074345998466,211.3074345998466,0.010352099779993296,212.32316649984568,[np.float64(0.36018518518518516)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.0198443999979645],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
150,0,150,[np.float64(0.22407407407407406)],[np.float64(-0.29259259259259257)],[1],[0],[0],[1.0830416001845151],[None],150,0,150,0,212.34866070002317,,10,212.3423609000165,212.34866070002317,212.34866070002317,0.018946600146591663,213.4254887998104,[np.float64(0.22407407407407406)],[np.float64(-0.29259259259259257)],[1],[0],[0],[1.0830416001845151],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
151,0,151,[np.float64(-0.08796296296296297)],[np.float64(-0.27870370370370373)],[1],[0],[0],[0.9396019000560045],['target'],151,0,151,0,213.43824369995855,,5,213.43401620001532,213.43824369995855,213.43824369995855,0.008356800070032477,214.37376929982565,[np.float64(-0.08796296296296297)],[np.float64(-0.27870370370370373)],[1],[0],[0],[0.9396019000560045],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
152,0,152,[np.float64(0.4324074074074074)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.515958399977535],['target'],152,0,152,0,214.39649589988403,,10,214.3900037999265,214.39649589988403,214.39649589988403,0.015971799846738577,215.90610009990633,[np.float64(0.4324074074074074)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.515958399977535],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
153,0,153,[np.float64(0.23796296296296296)],[np.float64(0.42314814814814816)],[1],[0],[0],[1.2106574999634176],['target'],153,0,153,0,215.92193309986033,,5,215.91738029988483,215.92193309986033,215.92193309986033,0.010989299975335598,217.12814509985037,[np.float64(0.23796296296296296)],[np.float64(0.42314814814814816)],[1],[0],[0],[1.2106574999634176],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
154,0,154,[np.float64(0.262037037037037)],[np.float64(0.462037037037037)],[1],[0],[0],[1.1363154000137001],['target'],154,0,154,0,217.14267389988527,,5,217.13819389999844,217.14267389988527,217.14267389988527,0.00987479998730123,218.27459109993652,[np.float64(0.262037037037037)],[np.float64(0.462037037037037)],[1],[0],[0],[1.1363154000137001],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
155,0,155,[np.float64(0.3111111111111111)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.1369046000763774],['target'],155,0,155,0,218.29481999995187,,10,218.2885105998721,218.29481999995187,218.29481999995187,0.013783999951556325,219.42550689983182,[np.float64(0.3111111111111111)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.1369046000763774],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
156,0,156,[np.float64(0.13518518518518519)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.0656852999236435],['target'],156,0,156,0,219.44603009987622,,10,219.43981979996897,219.44603009987622,219.44603009987622,0.014129700139164925,220.50559349986725,[np.float64(0.13518518518518519)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.0656852999236435],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
157,0,157,[np.float64(0.12222222222222222)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.1078212999273092],['target'],157,0,157,0,220.5209570999723,,5,220.51407459983602,220.5209570999723,220.5209570999723,0.008304700022563338,221.62197809992358,[np.float64(0.12222222222222222)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.1078212999273092],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
158,0,158,[np.float64(-0.15555555555555556)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.026700499933213],['target'],158,0,158,0,221.63748389994726,,5,221.6324095998425,221.63748389994726,221.63748389994726,0.010277500143274665,222.6592061999254,[np.float64(-0.15555555555555556)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.026700499933213],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
159,0,159,[np.float64(0.22777777777777777)],[np.float64(-0.1259259259259259)],[1],[0],[0],[1.1113527999259531],[None],159,0,159,0,222.68656679987907,,5,222.681598899886,222.68656679987907,222.68656679987907,0.022260199999436736,223.79304599994794,[np.float64(0.22777777777777777)],[np.float64(-0.1259259259259259)],[1],[0],[0],[1.1113527999259531],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
160,0,160,[np.float64(0.23703703703703705)],[np.float64(0.02962962962962963)],[1],[0],[0],[0.9034314001910388],[None],160,0,160,0,223.80598780000582,,5,223.80161439999938,223.80598780000582,223.80598780000582,0.008390800096094608,224.70516110002063,[np.float64(0.23703703703703705)],[np.float64(0.02962962962962963)],[1],[0],[0],[0.9034314001910388],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
161,0,161,[np.float64(-0.1111111111111111)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.0363282000180334],[None],161,0,161,0,224.72921000001952,,10,224.72301279986277,224.72921000001952,224.72921000001952,0.01766359992325306,225.75943169998936,[np.float64(-0.1111111111111111)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.0363282000180334],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
162,0,162,[np.float64(0.3509259259259259)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3762884000316262],['target'],162,0,162,0,225.77252250001766,,5,225.76787029998377,225.77252250001766,225.77252250001766,0.008249499835073948,227.14427990000695,[np.float64(0.3509259259259259)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3762884000316262],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
163,0,163,[np.float64(0.4009259259259259)],[np.float64(0.07962962962962963)],[1],[0],[0],[1.2829030000139028],[None],163,0,163,0,227.16533200000413,,10,227.15960839996114,227.16533200000413,227.16533200000413,0.015124900033697486,228.44260760000907,[np.float64(0.4009259259259259)],[np.float64(0.07962962962962963)],[1],[0],[0],[1.2829030000139028],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
164,0,164,[np.float64(0.39166666666666666)],[np.float64(0.07962962962962963)],[1],[0],[0],[0.8898826001677662],['target'],164,0,164,0,228.45774099999107,,5,228.4536496999208,228.45774099999107,228.45774099999107,0.01084720017388463,229.34363229991868,[np.float64(0.39166666666666666)],[np.float64(0.07962962962962963)],[1],[0],[0],[0.8898826001677662],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
165,0,165,[np.float64(-0.09259259259259259)],[np.float64(0.13148148148148148)],[1],[0],[0],[1.2529621000867337],['target'],165,0,165,0,229.3641116998624,,10,229.3580293999985,229.3641116998624,229.3641116998624,0.014240299817174673,230.61124819982797,[np.float64(-0.09259259259259259)],[np.float64(0.13148148148148148)],[1],[0],[0],[1.2529621000867337],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
166,0,166,[np.float64(-0.03888888888888889)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1499681998975575],['target'],166,0,166,0,230.63225729996338,,10,230.6259059999138,230.63225729996338,230.63225729996338,0.0144187998957932,231.7760403000284,[np.float64(-0.03888888888888889)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1499681998975575],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
167,0,167,[np.float64(-0.3138888888888889)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.3897112999111414],[None],167,0,167,0,231.79103379999287,,5,231.7865031999536,231.79103379999287,231.79103379999287,0.01027530012652278,233.17630649986677,[np.float64(-0.3138888888888889)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.3897112999111414],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
168,0,168,[np.float64(-0.27037037037037037)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.9343491999898106],[None],168,0,168,0,233.19928919989616,,10,233.19251059996895,233.19928919989616,233.19928919989616,0.01604839996434748,234.12705389992334,[np.float64(-0.27037037037037037)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.9343491999898106],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
169,0,169,[np.float64(0.3592592592592593)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.1235966000240296],['target'],169,0,169,0,234.14152179984376,,5,234.13705799984746,234.14152179984376,234.14152179984376,0.009803300024941564,235.26076309988275,[np.float64(0.3592592592592593)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.1235966000240296],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
