thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
79,0,79,[np.float64(0.17314814814814813)],[np.float64(0.23425925925925925)],[1],[0],[0],[1.0854998000431806],[None],79,0,79,0,106.18815979990177,,10,106.1820229999721,106.18815979990177,106.18815979990177,0.01518190000206232,107.26762599986978,[np.float64(0.17314814814814813)],[np.float64(0.23425925925925925)],[1],[0],[0],[1.0854998000431806],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
80,0,80,[np.float64(0.3907407407407407)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.692797299940139],[None],80,0,80,0,107.28175389999524,,5,107.27714069979265,107.28175389999524,107.28175389999524,0.009303199825808406,108.97004179982468,[np.float64(0.3907407407407407)],[np.float64(-0.4185185185185185)],[1],[0],[0],[1.692797299940139],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
81,0,81,[np.float64(-0.03888888888888889)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.0692332999315113],['target'],81,0,81,0,108.98412939999253,,5,108.97947349981405,108.98412939999253,108.98412939999253,0.009093099972233176,110.04887059982866,[np.float64(-0.03888888888888889)],[np.float64(-0.1425925925925926)],[1],[0],[0],[1.0692332999315113],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
82,0,82,[np.float64(0.0962962962962963)],[np.float64(0.09166666666666666)],[1],[0],[0],[0.9758162999060005],['target'],82,0,82,0,110.06400399981067,,5,110.05977369984612,110.06400399981067,110.06400399981067,0.010645200032740831,111.03571359999478,[np.float64(0.0962962962962963)],[np.float64(0.09166666666666666)],[1],[0],[0],[0.9758162999060005],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
83,0,83,[np.float64(0.22870370370370371)],[np.float64(-0.1814814814814815)],[1],[0],[0],[1.3699547001160681],['target'],83,0,83,0,111.04982939991169,,5,111.04500549985096,111.04982939991169,111.04982939991169,0.009110799990594387,112.4150753999129,[np.float64(0.22870370370370371)],[np.float64(-0.1814814814814815)],[1],[0],[0],[1.3699547001160681],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
84,0,84,[np.float64(0.24259259259259258)],[np.float64(0.5)],[1],[0],[0],[1.1090289000421762],['target'],84,0,84,0,112.43117629992776,,5,112.42691929987632,112.43117629992776,112.43117629992776,0.011658400064334273,113.53604289982468,[np.float64(0.24259259259259258)],[np.float64(0.5)],[1],[0],[0],[1.1090289000421762],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
85,0,85,[np.float64(0.13148148148148148)],[np.float64(-0.1361111111111111)],[1],[0],[0],[1.2486854000017047],['target'],85,0,85,0,113.55904369987547,,10,113.55216359999031,113.55904369987547,113.55904369987547,0.015950600150972605,114.80094939982519,[np.float64(0.13148148148148148)],[np.float64(-0.1361111111111111)],[1],[0],[0],[1.2486854000017047],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
86,0,86,[np.float64(-0.07037037037037037)],[np.float64(-0.012037037037037037)],[1],[0],[0],[1.1610610000789165],['target'],86,0,86,0,114.81424440001138,,5,114.809814899927,114.81424440001138,114.81424440001138,0.008677600184455514,115.97099539986812,[np.float64(-0.07037037037037037)],[np.float64(-0.012037037037037037)],[1],[0],[0],[1.1610610000789165],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
87,0,87,[np.float64(0.2212962962962963)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.6811685001011938],['target'],87,0,87,0,115.99337409995496,,10,115.98667209991254,115.99337409995496,115.99337409995496,0.01548000006005168,117.66793489991687,[np.float64(0.2212962962962963)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.6811685001011938],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
88,0,88,[np.float64(0.32037037037037036)],[np.float64(-0.04814814814814815)],[1],[0],[0],[1.1803729000966996],[None],88,0,88,0,117.69063459988683,,10,117.68438559980132,117.69063459988683,117.69063459988683,0.01623700000345707,118.86484880000353,[np.float64(0.32037037037037036)],[np.float64(-0.04814814814814815)],[1],[0],[0],[1.1803729000966996],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
89,0,89,[np.float64(0.4583333333333333)],[np.float64(0.010185185185185186)],[1],[0],[0],[1.2880546001251787],[None],89,0,89,0,118.88070149999112,,5,118.87630689982325,118.88070149999112,118.88070149999112,0.011275300057604909,120.16443719994277,[np.float64(0.4583333333333333)],[np.float64(0.010185185185185186)],[1],[0],[0],[1.2880546001251787],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
90,0,90,[np.float64(-0.275)],[np.float64(-0.2574074074074074)],[1],[0],[0],[1.7562341999728233],['target'],90,0,90,0,120.18472589994781,,10,120.17796649993397,120.18472589994781,120.18472589994781,0.013416599947959185,121.93428849987686,[np.float64(-0.275)],[np.float64(-0.2574074074074074)],[1],[0],[0],[1.7562341999728233],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
91,0,91,[np.float64(-0.1574074074074074)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.2013685000129044],['target'],91,0,91,0,121.95769690000452,,10,121.9509826998692,121.95769690000452,121.95769690000452,0.01651529991067946,123.1524523999542,[np.float64(-0.1574074074074074)],[np.float64(0.2111111111111111)],[1],[0],[0],[1.2013685000129044],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
92,0,92,[np.float64(-0.41203703703703703)],[np.float64(-0.10092592592592593)],[1],[0],[0],[1.3185129999183118],['target'],92,0,92,0,123.16804939997382,,5,123.1630140999332,123.16804939997382,123.16804939997382,0.010346400085836649,124.48157679988071,[np.float64(-0.41203703703703703)],[np.float64(-0.10092592592592593)],[1],[0],[0],[1.3185129999183118],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
93,0,93,[np.float64(0.2861111111111111)],[np.float64(0.287962962962963)],[1],[0],[0],[1.2790614999830723],[None],93,0,93,0,124.4962654998526,,5,124.48932459997013,124.4962654998526,124.4962654998526,0.00767920003272593,125.7684732999187,[np.float64(0.2861111111111111)],[np.float64(0.287962962962963)],[1],[0],[0],[1.2790614999830723],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
94,0,94,[np.float64(-0.023148148148148147)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.3481796998530626],[None],94,0,94,0,125.79000109992921,,10,125.78336999984458,125.79000109992921,125.79000109992921,0.014727200148627162,127.13160739978775,[np.float64(-0.023148148148148147)],[np.float64(-0.31203703703703706)],[1],[0],[0],[1.3481796998530626],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
95,0,95,[np.float64(0.375)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.0609130000229925],['target'],95,0,95,0,127.14599979994819,,5,127.13956699986011,127.14599979994819,127.14599979994819,0.007872699992731214,128.20056779985316,[np.float64(0.375)],[np.float64(0.07685185185185185)],[1],[0],[0],[1.0609130000229925],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
96,0,96,[np.float64(0.2101851851851852)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.0208628000691533],['target'],96,0,96,0,128.2138721998781,,5,128.2094342999626,128.2138721998781,128.2138721998781,0.008736700052395463,129.23037359979935,[np.float64(0.2101851851851852)],[np.float64(0.16018518518518518)],[1],[0],[0],[1.0208628000691533],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
97,0,97,[np.float64(0.18425925925925926)],[np.float64(-0.4046296296296296)],[1],[0],[0],[1.17164420010522],[None],97,0,97,0,129.2490175999701,,5,129.2436807998456,129.2490175999701,129.2490175999701,0.013208100106567144,130.4153589999769,[np.float64(0.18425925925925926)],[np.float64(-0.4046296296296296)],[1],[0],[0],[1.17164420010522],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
98,0,98,[np.float64(0.17407407407407408)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.0635319999419153],[None],98,0,98,0,130.42956610000692,,5,130.421812399989,130.42956610000692,130.42956610000692,0.0063946000300347805,131.48546070000157,[np.float64(0.17407407407407408)],[np.float64(-0.35833333333333334)],[1],[0],[0],[1.0635319999419153],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
99,0,99,[np.float64(0.007407407407407408)],[np.float64(-0.40185185185185185)],[1],[0],[0],[1.138261399930343],['target'],99,0,99,0,131.49970199982636,,5,131.49525979999453,131.49970199982636,131.49970199982636,0.009628700092434883,132.63360159983858,[np.float64(0.007407407407407408)],[np.float64(-0.40185185185185185)],[1],[0],[0],[1.138261399930343],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
100,0,100,[np.float64(-0.10555555555555556)],[np.float64(-0.05185185185185185)],[1],[0],[0],[1.0716387999709696],['target'],100,0,100,0,132.6496893998701,,5,132.64516889979132,132.6496893998701,132.6496893998701,0.011435699881985784,133.71688569989055,[np.float64(-0.10555555555555556)],[np.float64(-0.05185185185185185)],[1],[0],[0],[1.0716387999709696],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
101,0,101,[np.float64(-0.16203703703703703)],[np.float64(-0.35555555555555557)],[1],[0],[0],[1.488860100042075],[None],101,0,101,0,133.73018600000069,,5,133.72584199998528,133.73018600000069,133.73018600000069,0.008812400046736002,135.21474009985104,[np.float64(-0.16203703703703703)],[np.float64(-0.35555555555555557)],[1],[0],[0],[1.488860100042075],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
102,0,102,[np.float64(0.43796296296296294)],[np.float64(-0.3861111111111111)],[1],[0],[0],[1.1738584998529404],[None],102,0,102,0,135.23105669999495,,5,135.2258911000099,135.23105669999495,135.23105669999495,0.011088700033724308,136.39983549993485,[np.float64(0.43796296296296294)],[np.float64(-0.3861111111111111)],[1],[0],[0],[1.1738584998529404],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
103,0,103,[np.float64(-0.13518518518518519)],[np.float64(0.5)],[1],[0],[0],[1.5661230999976397],['target'],103,0,103,0,136.42298119980842,,10,136.41625009989366,136.42298119980842,136.42298119980842,0.016268800012767315,137.98244609986432,[np.float64(-0.13518518518518519)],[np.float64(0.5)],[1],[0],[0],[1.5661230999976397],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
104,0,104,[np.float64(-0.12407407407407407)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.3079123999923468],['target'],104,0,104,0,137.99613469978794,,5,137.99055209988728,137.99613469978794,137.99613469978794,0.007961000083014369,139.298584099859,[np.float64(-0.12407407407407407)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.3079123999923468],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
105,0,105,[np.float64(-0.2861111111111111)],[np.float64(0.33055555555555555)],[1],[0],[0],[1.1023609000258148],['target'],105,0,105,0,139.32362029980868,,10,139.3170356999617,139.32362029980868,139.32362029980868,0.01825179997831583,140.41952949995175,[np.float64(-0.2861111111111111)],[np.float64(0.33055555555555555)],[1],[0],[0],[1.1023609000258148],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
106,0,106,[np.float64(-0.2064814814814815)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.2469309999141842],['target'],106,0,106,0,140.4432953998912,,10,140.43607859988697,140.4432953998912,140.4432953998912,0.01628399989567697,141.6830992999021,[np.float64(-0.2064814814814815)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.2469309999141842],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
107,0,107,[np.float64(0.17592592592592593)],[np.float64(0.08796296296296297)],[1],[0],[0],[1.1329278000630438],['target'],107,0,107,0,141.70797329978086,,10,141.69975179992616,141.70797329978086,141.70797329978086,0.01647410006262362,142.83276199991815,[np.float64(0.17592592592592593)],[np.float64(0.08796296296296297)],[1],[0],[0],[1.1329278000630438],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
108,0,108,[np.float64(-0.4787037037037037)],[np.float64(-0.3925925925925926)],[1],[0],[0],[1.6778317999560386],['target'],108,0,108,0,142.8459638999775,,5,142.84086649981327,142.8459638999775,142.8459638999775,0.007938700029626489,144.5187971999403,[np.float64(-0.4787037037037037)],[np.float64(-0.3925925925925926)],[1],[0],[0],[1.6778317999560386],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
109,0,109,[np.float64(-0.1685185185185185)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.5209196999203414],['target'],109,0,109,0,144.5319877997972,,5,144.52724019996822,144.5319877997972,144.5319877997972,0.008281399961560965,146.04834879981354,[np.float64(-0.1685185185185185)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.5209196999203414],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
110,0,110,[np.float64(0.3972222222222222)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.4666713001206517],['target'],110,0,110,0,146.07446779985912,,10,146.06811319990084,146.07446779985912,146.07446779985912,0.0194128998555243,147.53488249983639,[np.float64(0.3972222222222222)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.4666713001206517],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
111,0,111,[np.float64(0.225)],[np.float64(0.1962962962962963)],[1],[0],[0],[1.066140400012955],['target'],111,0,111,0,147.55898529989645,,10,147.5526473999489,147.55898529989645,147.55898529989645,0.017562299966812134,148.61889449995942,[np.float64(0.225)],[np.float64(0.1962962962962963)],[1],[0],[0],[1.066140400012955],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
112,0,112,[np.float64(-0.45555555555555555)],[np.float64(0.46574074074074073)],[1],[0],[0],[1.6159495001193136],['target'],112,0,112,0,148.64223899994977,,10,148.63547599990852,148.64223899994977,148.64223899994977,0.016376999905332923,150.25152059993707,[np.float64(-0.45555555555555555)],[np.float64(0.46574074074074073)],[1],[0],[0],[1.6159495001193136],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
113,0,113,[np.float64(-0.4546296296296296)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.1175977000966668],[None],113,0,113,0,150.27368189999834,,10,150.26665889983997,150.27368189999834,150.27368189999834,0.014938200125470757,151.38435619999655,[np.float64(-0.4546296296296296)],[np.float64(0.049074074074074076)],[1],[0],[0],[1.1175977000966668],[None],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
114,0,114,[np.float64(0.06296296296296296)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.2390502002090216],['target'],114,0,114,0,151.39898249995895,,5,151.39470349997282,151.39898249995895,151.39898249995895,0.010055799968540668,152.6338731998112,[np.float64(0.06296296296296296)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.2390502002090216],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
115,0,115,[np.float64(0.4425925925925926)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.4657978999894112],['target'],115,0,115,0,152.65776029997505,,10,152.65136529994197,152.65776029997505,152.65776029997505,0.017308100126683712,154.11722999997437,[np.float64(0.4425925925925926)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.4657978999894112],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
116,0,116,[np.float64(0.42592592592592593)],[np.float64(0.04259259259259259)],[1],[0],[0],[1.2263094000518322],['target'],116,0,116,0,154.12968659983017,,5,154.12469639978372,154.12968659983017,154.12968659983017,0.007334300084039569,155.3511080997996,[np.float64(0.42592592592592593)],[np.float64(0.04259259259259259)],[1],[0],[0],[1.2263094000518322],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
117,0,117,[np.float64(0.3175925925925926)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3346210001036525],['target'],117,0,117,0,155.37447719997726,,10,155.36797129991464,155.37447719997726,155.37447719997726,0.01669650012627244,156.70270259981044,[np.float64(0.3175925925925926)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3346210001036525],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
118,0,118,[np.float64(0.17962962962962964)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.2656020999420434],['target'],118,0,118,0,156.72517509991303,,10,156.7189775998704,156.72517509991303,156.72517509991303,0.016052799997851253,157.98467659996822,[np.float64(0.17962962962962964)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.2656020999420434],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
119,0,119,[np.float64(0.13425925925925927)],[np.float64(-0.27037037037037037)],[1],[0],[0],[1.0590202000457793],['target'],119,0,119,0,157.99856289988384,,5,157.99388439999893,157.99856289988384,157.99856289988384,0.008909700205549598,159.0530051998794,[np.float64(0.13425925925925927)],[np.float64(-0.27037037037037037)],[1],[0],[0],[1.0590202000457793],['target'],3,001,2025-09-30_15h49.08.701,Visual Search,,2025.1.1,59.91374820880244,2025-09-30 15h49.20.577847 +0530,
